Size:56961, Duration(usec):272873
Size:48602, Duration(usec):92797
Size:152517, Duration(usec):890744
Size:48742, Duration(usec):107974
Size:73841, Duration(usec):356388
Size:436987, Duration(usec):2706735
Size:749494, Duration(usec):4672260
Size:21630, Duration(usec):48976
Size:2512219, Duration(usec):18267003
Size:1896962, Duration(usec):12475928
Size:28432, Duration(usec):86597
Size:10478, Duration(usec):17393050
Size:1861328, Duration(usec):12311079
Size:55554, Duration(usec):119711
Size:21740, Duration(usec):26891
Size:4718048, Duration(usec):32074103
Size:592599, Duration(usec):13865335
Size:11302, Duration(usec):6802665
Size:1553795, Duration(usec):10991421
Size:74, Duration(usec):6416
Size:4902, Duration(usec):7869328
Size:3781362, Duration(usec):24723910
Size:4165940, Duration(usec):27167360
Size:223952, Duration(usec):24618054
Size:21497, Duration(usec):24529582
Size:595692, Duration(usec):3616385
Size:535871, Duration(usec):26639808
Size:17730939, Duration(usec):121531818
Size:8851364, Duration(usec):81270652
Size:3898, Duration(usec):30564
Size:4822459, Duration(usec):32613514
Size:527077, Duration(usec):3195260
Size:5576341, Duration(usec):37690663
Size:6303, Duration(usec):30957878
Size:17252, Duration(usec):1194084
Size:29109, Duration(usec):54657
Size:55982, Duration(usec):529184
Size:25861, Duration(usec):114616971
Size:62129, Duration(usec):15184170
Size:20467, Duration(usec):32823188
Size:37434, Duration(usec):25768906
Size:43493, Duration(usec):110718274
Size:42906, Duration(usec):72526105
Size:2350160, Duration(usec):26260080
Size:29660, Duration(usec):110094539
Size:24263, Duration(usec):12558161
Size:16241, Duration(usec):110131823
Size:4896, Duration(usec):23473
Size:47151, Duration(usec):129444
Size:2533, Duration(usec):107590727
