Size:56961, Duration(usec):137529
Size:48602, Duration(usec):956050
Size:152517, Duration(usec):2809382
Size:48742, Duration(usec):142123
Size:73841, Duration(usec):2620098
Size:436987, Duration(usec):3841251
Size:749494, Duration(usec):4965307
Size:21630, Duration(usec):68175
Size:2512219, Duration(usec):23469482
Size:1896962, Duration(usec):15975502
Size:28432, Duration(usec):84711
Size:10478, Duration(usec):21126836
Size:1861328, Duration(usec):16344643
Size:55554, Duration(usec):114375
Size:21740, Duration(usec):71772
Size:4718048, Duration(usec):49740206
Size:592599, Duration(usec):13537231
Size:11302, Duration(usec):695321
Size:1553795, Duration(usec):18632833
Size:74, Duration(usec):27275
Size:4902, Duration(usec):66893
Size:3781362, Duration(usec):11121791
Size:4165940, Duration(usec):32409659
Size:223952, Duration(usec):28929967
Size:21497, Duration(usec):28493580
Size:595692, Duration(usec):4590092
Size:535871, Duration(usec):7680559
Size:17730939, Duration(usec):183902845
Size:8851364, Duration(usec):25342513
Size:3898, Duration(usec):126387
Size:4822459, Duration(usec):45782667
Size:527077, Duration(usec):15470618
Size:5576341, Duration(usec):72818210
Size:6303, Duration(usec):41377729
Size:17252, Duration(usec):10238092
Size:29109, Duration(usec):276130
Size:55982, Duration(usec):7626718
Size:25861, Duration(usec):165441605
Size:62129, Duration(usec):2664832
Size:20467, Duration(usec):59773316
Size:37434, Duration(usec):27823857
Size:43493, Duration(usec):154114166
Size:42906, Duration(usec):1722227
Size:2350160, Duration(usec):21752779
Size:29660, Duration(usec):152470781
Size:24263, Duration(usec):218298
Size:16241, Duration(usec):151670351
Size:4896, Duration(usec):713175
Size:47151, Duration(usec):4473014
Size:2533, Duration(usec):144894560
