Size:56961, Duration(usec):56131
Size:48602, Duration(usec):50709
Size:152517, Duration(usec):258449
Size:48742, Duration(usec):59225
Size:73841, Duration(usec):108778
Size:436987, Duration(usec):1516867
Size:749494, Duration(usec):4201040
Size:21630, Duration(usec):28534
Size:2512219, Duration(usec):15223912
Size:1896962, Duration(usec):11348614
Size:28432, Duration(usec):86047
Size:10478, Duration(usec):11920218
Size:1861328, Duration(usec):15005415
Size:55554, Duration(usec):225487
Size:21740, Duration(usec):36799
Size:4718048, Duration(usec):31101000
Size:592599, Duration(usec):6130171
Size:11302, Duration(usec):21788
Size:1553795, Duration(usec):8700953
Size:74, Duration(usec):14534
Size:4902, Duration(usec):16931
Size:3781362, Duration(usec):24106085
Size:4165940, Duration(usec):26658812
Size:223952, Duration(usec):552853
Size:21497, Duration(usec):470854
Size:595692, Duration(usec):2912878
Size:535871, Duration(usec):19673569
Size:17730939, Duration(usec):120044014
Size:8851364, Duration(usec):61496582
Size:3898, Duration(usec):13725
Size:4822459, Duration(usec):31151385
Size:527077, Duration(usec):2369299
Size:5576341, Duration(usec):36874547
Size:6303, Duration(usec):24519051
Size:17252, Duration(usec):32277
Size:29109, Duration(usec):48805
Size:55982, Duration(usec):42291
Size:25861, Duration(usec):92235102
Size:62129, Duration(usec):66718
Size:20467, Duration(usec):17385429
Size:37434, Duration(usec):3499426
Size:43493, Duration(usec):75230014
Size:42906, Duration(usec):25817703
Size:2350160, Duration(usec):15097997
Size:29660, Duration(usec):72702800
Size:24263, Duration(usec):29760
Size:16241, Duration(usec):71509776
Size:4896, Duration(usec):19765
Size:47151, Duration(usec):84286
Size:2533, Duration(usec):61353845
