Size:56961, Duration(usec):321575
Size:48602, Duration(usec):111552
Size:152517, Duration(usec):746259
Size:48742, Duration(usec):87062
Size:73841, Duration(usec):315276
Size:436987, Duration(usec):2701635
Size:749494, Duration(usec):4455542
Size:21630, Duration(usec):32093
Size:2512219, Duration(usec):16732580
Size:1896962, Duration(usec):12760000
Size:28432, Duration(usec):65816
Size:10478, Duration(usec):15337526
Size:1861328, Duration(usec):12674346
Size:55554, Duration(usec):185415
Size:21740, Duration(usec):241700
Size:4718048, Duration(usec):31693722
Size:592599, Duration(usec):11831579
Size:11302, Duration(usec):3681369
Size:1553795, Duration(usec):9773246
Size:74, Duration(usec):22156
Size:4902, Duration(usec):21834
Size:3781362, Duration(usec):24885664
Size:4165940, Duration(usec):27118888
Size:223952, Duration(usec):18639847
Size:21497, Duration(usec):18452855
Size:595692, Duration(usec):3493988
Size:535871, Duration(usec):25065689
Size:17730939, Duration(usec):118462091
Size:8851364, Duration(usec):75648626
Size:3898, Duration(usec):18844
Size:4822459, Duration(usec):31622602
Size:527077, Duration(usec):2960932
Size:5576341, Duration(usec):35837197
Size:6303, Duration(usec):29146191
Size:17252, Duration(usec):29376
Size:29109, Duration(usec):126758
Size:55982, Duration(usec):213958
Size:25861, Duration(usec):107338979
Size:62129, Duration(usec):3070374
Size:20467, Duration(usec):28123863
Size:37434, Duration(usec):20707218
Size:43493, Duration(usec):100664163
Size:42906, Duration(usec):61557089
Size:2350160, Duration(usec):15817066
Size:29660, Duration(usec):99653409
Size:24263, Duration(usec):3484784
Size:16241, Duration(usec):99214019
Size:4896, Duration(usec):49517
Size:47151, Duration(usec):116417
Size:2533, Duration(usec):95154767
