Size:56961, Duration(usec):317305
Size:48602, Duration(usec):1106662
Size:152517, Duration(usec):1808805
Size:48742, Duration(usec):455107
Size:73841, Duration(usec):2199667
Size:436987, Duration(usec):4540604
Size:749494, Duration(usec):7065934
Size:21630, Duration(usec):130167
Size:2512219, Duration(usec):13659039
Size:1896962, Duration(usec):16982744
Size:28432, Duration(usec):659425
Size:10478, Duration(usec):12248774
Size:1861328, Duration(usec):16293243
Size:55554, Duration(usec):299887
Size:21740, Duration(usec):226798
Size:4718048, Duration(usec):52449605
Size:592599, Duration(usec):15536746
Size:11302, Duration(usec):7834147
Size:1553795, Duration(usec):14391150
Size:74, Duration(usec):78624
Size:4902, Duration(usec):89116
Size:3781362, Duration(usec):32054826
Size:4165940, Duration(usec):39477085
Size:223952, Duration(usec):40711234
Size:21497, Duration(usec):40416345
Size:595692, Duration(usec):3900358
Size:535871, Duration(usec):33644731
Size:17730939, Duration(usec):150033439
Size:8851364, Duration(usec):95324370
Size:3898, Duration(usec):66537
Size:4822459, Duration(usec):22598716
Size:527077, Duration(usec):4785481
Size:5576341, Duration(usec):49554560
Size:6303, Duration(usec):20046642
Size:17252, Duration(usec):1411210
Size:29109, Duration(usec):577094
Size:55982, Duration(usec):773018
Size:25861, Duration(usec):138988178
Size:62129, Duration(usec):25023049
Size:20467, Duration(usec):41762607
Size:37434, Duration(usec):11924359
Size:43493, Duration(usec):132316285
Size:42906, Duration(usec):81179739
Size:2350160, Duration(usec):31797488
Size:29660, Duration(usec):131453883
Size:24263, Duration(usec):15740490
Size:16241, Duration(usec):131006314
Size:4896, Duration(usec):397923
Size:47151, Duration(usec):978218
Size:2533, Duration(usec):126976758
