Size:56961, Duration(usec):241953
Size:48602, Duration(usec):134299
Size:152517, Duration(usec):867959
Size:48742, Duration(usec):73653
Size:73841, Duration(usec):354051
Size:436987, Duration(usec):2685813
Size:749494, Duration(usec):4685008
Size:21630, Duration(usec):38871
Size:2512219, Duration(usec):16275777
Size:1896962, Duration(usec):12814735
Size:28432, Duration(usec):41391
Size:10478, Duration(usec):15702236
Size:1861328, Duration(usec):12407509
Size:55554, Duration(usec):162119
Size:21740, Duration(usec):19844
Size:4718048, Duration(usec):31796503
Size:592599, Duration(usec):15112523
Size:11302, Duration(usec):7743678
Size:1553795, Duration(usec):11134794
Size:74, Duration(usec):4915
Size:4902, Duration(usec):7134632
Size:3781362, Duration(usec):26049474
Size:4165940, Duration(usec):27943660
Size:223952, Duration(usec):25322449
Size:21497, Duration(usec):25209972
Size:595692, Duration(usec):5028700
Size:535871, Duration(usec):27875846
Size:17730939, Duration(usec):123149669
Size:8851364, Duration(usec):81584965
Size:3898, Duration(usec):36896
Size:4822459, Duration(usec):33238433
Size:527077, Duration(usec):3694170
Size:5576341, Duration(usec):39473221
Size:6303, Duration(usec):31761018
Size:17252, Duration(usec):2106201
Size:29109, Duration(usec):63983
Size:55982, Duration(usec):1194330
Size:25861, Duration(usec):116979444
Size:62129, Duration(usec):16916965
Size:20467, Duration(usec):35142259
Size:37434, Duration(usec):27083677
Size:43493, Duration(usec):113223085
Size:42906, Duration(usec):73685950
Size:2350160, Duration(usec):28687416
Size:29660, Duration(usec):112672305
Size:24263, Duration(usec):14739490
Size:16241, Duration(usec):112420587
Size:4896, Duration(usec):399639
Size:47151, Duration(usec):433192
Size:2533, Duration(usec):110161814
