Size:56961, Duration(usec):143471
Size:48602, Duration(usec):121714
Size:152517, Duration(usec):680577
Size:48742, Duration(usec):117331
Size:73841, Duration(usec):235869
Size:436987, Duration(usec):2632987
Size:749494, Duration(usec):4781718
Size:21630, Duration(usec):18815
Size:2512219, Duration(usec):17573074
Size:1896962, Duration(usec):12563996
Size:28432, Duration(usec):33762
Size:10478, Duration(usec):17047169
Size:1861328, Duration(usec):12904643
Size:55554, Duration(usec):405460
Size:21740, Duration(usec):563861
Size:4718048, Duration(usec):33994654
Size:592599, Duration(usec):14598919
Size:11302, Duration(usec):8002240
Size:1553795, Duration(usec):10314802
Size:74, Duration(usec):22191
Size:4902, Duration(usec):9344588
Size:3781362, Duration(usec):24119966
Size:4165940, Duration(usec):28111201
Size:223952, Duration(usec):28318752
Size:21497, Duration(usec):28391024
Size:595692, Duration(usec):6152581
Size:535871, Duration(usec):26144567
Size:17730939, Duration(usec):126076870
Size:8851364, Duration(usec):78671392
Size:3898, Duration(usec):92347
Size:4822459, Duration(usec):35086659
Size:527077, Duration(usec):3281550
Size:5576341, Duration(usec):38620780
Size:6303, Duration(usec):33971615
Size:17252, Duration(usec):1755855
Size:29109, Duration(usec):770421
Size:55982, Duration(usec):1018018
Size:25861, Duration(usec):120503396
Size:62129, Duration(usec):21009383
Size:20467, Duration(usec):34843395
Size:37434, Duration(usec):29965883
Size:43493, Duration(usec):117095988
Size:42906, Duration(usec):71749469
Size:2350160, Duration(usec):31611012
Size:29660, Duration(usec):116602538
Size:24263, Duration(usec):16290720
Size:16241, Duration(usec):116377492
Size:4896, Duration(usec):285817
Size:47151, Duration(usec):528298
Size:2533, Duration(usec):114344575
