Size:56961, Duration(usec):323160
Size:48602, Duration(usec):169483
Size:152517, Duration(usec):917313
Size:48742, Duration(usec):95712
Size:73841, Duration(usec):392472
Size:436987, Duration(usec):2844443
Size:749494, Duration(usec):4824430
Size:21630, Duration(usec):27736
Size:2512219, Duration(usec):16809851
Size:1896962, Duration(usec):13053211
Size:28432, Duration(usec):55241
Size:10478, Duration(usec):16173434
Size:1861328, Duration(usec):12850812
Size:55554, Duration(usec):470104
Size:21740, Duration(usec):433386
Size:4718048, Duration(usec):26766007
Size:592599, Duration(usec):14890564
Size:11302, Duration(usec):8483908
Size:1553795, Duration(usec):11200286
Size:74, Duration(usec):19104
Size:4902, Duration(usec):8470985
Size:3781362, Duration(usec):24556921
Size:4165940, Duration(usec):27453591
Size:223952, Duration(usec):21082855
Size:21497, Duration(usec):21093886
Size:595692, Duration(usec):6436831
Size:535871, Duration(usec):26342266
Size:17730939, Duration(usec):124243532
Size:8851364, Duration(usec):81486187
Size:3898, Duration(usec):56431
Size:4822459, Duration(usec):34355681
Size:527077, Duration(usec):3324781
Size:5576341, Duration(usec):39840780
Size:6303, Duration(usec):33033342
Size:17252, Duration(usec):1653584
Size:29109, Duration(usec):541234
Size:55982, Duration(usec):1093268
Size:25861, Duration(usec):118754233
Size:62129, Duration(usec):13713619
Size:20467, Duration(usec):35952636
Size:37434, Duration(usec):28940085
Size:43493, Duration(usec):115517743
Size:42906, Duration(usec):74476177
Size:2350160, Duration(usec):26999326
Size:29660, Duration(usec):115068929
Size:24263, Duration(usec):15983832
Size:16241, Duration(usec):114856247
Size:4896, Duration(usec):582065
Size:47151, Duration(usec):573152
Size:2533, Duration(usec):112823339
