Size:56961, Duration(usec):587636
Size:48602, Duration(usec):1274983
Size:152517, Duration(usec):1904136
Size:48742, Duration(usec):879006
Size:73841, Duration(usec):655881
Size:436987, Duration(usec):1790424
Size:749494, Duration(usec):8306502
Size:21630, Duration(usec):224555
Size:2512219, Duration(usec):32173109
Size:1896962, Duration(usec):18357543
Size:28432, Duration(usec):374465
Size:10478, Duration(usec):31708386
Size:1861328, Duration(usec):26096227
Size:55554, Duration(usec):337683
Size:21740, Duration(usec):277569
Size:4718048, Duration(usec):47274258
Size:592599, Duration(usec):29857190
Size:11302, Duration(usec):15090311
Size:1553795, Duration(usec):16999847
Size:74, Duration(usec):29584
Size:4902, Duration(usec):26251540
Size:3781362, Duration(usec):41030796
Size:4165940, Duration(usec):17247660
Size:223952, Duration(usec):45086603
Size:21497, Duration(usec):44975138
Size:595692, Duration(usec):17866522
Size:535871, Duration(usec):44483348
Size:17730939, Duration(usec):166622193
Size:8851364, Duration(usec):109968884
Size:3898, Duration(usec):64195
Size:4822459, Duration(usec):58086839
Size:527077, Duration(usec):6530211
Size:5576341, Duration(usec):52673008
Size:6303, Duration(usec):57151631
Size:17252, Duration(usec):5499411
Size:29109, Duration(usec):13114009
Size:55982, Duration(usec):4985431
Size:25861, Duration(usec):162703371
Size:62129, Duration(usec):39805977
Size:20467, Duration(usec):49909995
Size:37434, Duration(usec):54156213
Size:43493, Duration(usec):160370190
Size:42906, Duration(usec):104937072
Size:2350160, Duration(usec):53774805
Size:29660, Duration(usec):160134998
Size:24263, Duration(usec):8824067
Size:16241, Duration(usec):160054855
Size:4896, Duration(usec):1490703
Size:47151, Duration(usec):1588478
Size:2533, Duration(usec):158602727
