Size:56961, Duration(usec):2961403
Size:48602, Duration(usec):1402140
Size:152517, Duration(usec):1685085
Size:48742, Duration(usec):307524
Size:73841, Duration(usec):384634
Size:436987, Duration(usec):2661902
Size:749494, Duration(usec):3978901
Size:21630, Duration(usec):153069
Size:2512219, Duration(usec):42521309
Size:1896962, Duration(usec):12048651
Size:28432, Duration(usec):472318
Size:10478, Duration(usec):28505553
Size:1861328, Duration(usec):25514069
Size:55554, Duration(usec):299600
Size:21740, Duration(usec):226401
Size:4718048, Duration(usec):42975115
Size:592599, Duration(usec):7604282
Size:11302, Duration(usec):386007
Size:1553795, Duration(usec):18508920
Size:74, Duration(usec):113675
Size:4902, Duration(usec):108467
Size:3781362, Duration(usec):79227510
Size:4165940, Duration(usec):76075603
Size:223952, Duration(usec):5921068
Size:21497, Duration(usec):2854107
Size:595692, Duration(usec):8141698
Size:535871, Duration(usec):18285744
Size:17730939, Duration(usec):270131004
Size:8851364, Duration(usec):169564245
Size:3898, Duration(usec):156683
Size:4822459, Duration(usec):96304740
Size:527077, Duration(usec):12281219
Size:5576341, Duration(usec):91146618
Size:6303, Duration(usec):578561
Size:17252, Duration(usec):57672
Size:29109, Duration(usec):204958
Size:55982, Duration(usec):1491448
Size:25861, Duration(usec):461421
Size:62129, Duration(usec):518550
Size:20467, Duration(usec):12855095
Size:37434, Duration(usec):232342
Size:43493, Duration(usec):90942590
Size:42906, Duration(usec):26281224
Size:2350160, Duration(usec):17408048
Size:29660, Duration(usec):846742
Size:24263, Duration(usec):414265
Size:16241, Duration(usec):556618
Size:4896, Duration(usec):523458
Size:47151, Duration(usec):932882
Size:2533, Duration(usec):41941
