Size:56961, Duration(usec):3845548
Size:48602, Duration(usec):500220
Size:152517, Duration(usec):2363210
Size:48742, Duration(usec):1141501
Size:73841, Duration(usec):1910700
Size:436987, Duration(usec):6370972
Size:749494, Duration(usec):9084285
Size:21630, Duration(usec):207451
Size:2512219, Duration(usec):42600447
Size:1896962, Duration(usec):30652770
Size:28432, Duration(usec):2004986
Size:10478, Duration(usec):28532735
Size:1861328, Duration(usec):29400946
Size:55554, Duration(usec):356723
Size:21740, Duration(usec):515575
Size:4718048, Duration(usec):83478022
Size:592599, Duration(usec):6984707
Size:11302, Duration(usec):2271608
Size:1553795, Duration(usec):21728963
Size:74, Duration(usec):207382
Size:4902, Duration(usec):181844
Size:3781362, Duration(usec):64664653
Size:4165940, Duration(usec):84596262
Size:223952, Duration(usec):9810225
Size:21497, Duration(usec):6791795
Size:595692, Duration(usec):5618354
Size:535871, Duration(usec):17897064
Size:17730939, Duration(usec):284435572
Size:8851364, Duration(usec):176376808
Size:3898, Duration(usec):139238
Size:4822459, Duration(usec):81406147
Size:527077, Duration(usec):9210743
Size:5576341, Duration(usec):41693820
Size:6303, Duration(usec):730140
Size:17252, Duration(usec):241023
Size:29109, Duration(usec):958122
Size:55982, Duration(usec):488562
Size:25861, Duration(usec):1951206
Size:62129, Duration(usec):2774037
Size:20467, Duration(usec):142408
Size:37434, Duration(usec):254702
Size:43493, Duration(usec):104992959
Size:42906, Duration(usec):33113608
Size:2350160, Duration(usec):39504600
Size:29660, Duration(usec):3675043
Size:24263, Duration(usec):244133
Size:16241, Duration(usec):2600655
Size:4896, Duration(usec):88106
Size:47151, Duration(usec):203594
Size:2533, Duration(usec):39135
