Size:56961, Duration(usec):952001
Size:48602, Duration(usec):1118075
Size:152517, Duration(usec):620958
Size:48742, Duration(usec):240399
Size:73841, Duration(usec):2469634
Size:436987, Duration(usec):5409569
Size:749494, Duration(usec):4034158
Size:21630, Duration(usec):220227
Size:2512219, Duration(usec):60025290
Size:1896962, Duration(usec):31224014
Size:28432, Duration(usec):113426
Size:10478, Duration(usec):45953310
Size:1861328, Duration(usec):32841916
Size:55554, Duration(usec):334414
Size:21740, Duration(usec):416578
Size:4718048, Duration(usec):84512971
Size:592599, Duration(usec):6122683
Size:11302, Duration(usec):858529
Size:1553795, Duration(usec):9584663
Size:74, Duration(usec):155234
Size:4902, Duration(usec):147047
Size:3781362, Duration(usec):64472170
Size:4165940, Duration(usec):78257267
Size:223952, Duration(usec):2976859
Size:21497, Duration(usec):96757
Size:595692, Duration(usec):9071308
Size:535871, Duration(usec):11185856
Size:17730939, Duration(usec):271803387
Size:8851364, Duration(usec):146706418
Size:3898, Duration(usec):171872
Size:4822459, Duration(usec):65065917
Size:527077, Duration(usec):1457829
Size:5576341, Duration(usec):119641276
Size:6303, Duration(usec):530547
Size:17252, Duration(usec):22030
Size:29109, Duration(usec):524244
Size:55982, Duration(usec):1118917
Size:25861, Duration(usec):10498006
Size:62129, Duration(usec):897316
Size:20467, Duration(usec):41327181
Size:37434, Duration(usec):275092
Size:43493, Duration(usec):92360787
Size:42906, Duration(usec):3459293
Size:2350160, Duration(usec):36359516
Size:29660, Duration(usec):5887441
Size:24263, Duration(usec):325432
Size:16241, Duration(usec):1134499
Size:4896, Duration(usec):102532
Size:47151, Duration(usec):1430775
Size:2533, Duration(usec):48503
