Size:56961, Duration(usec):5787508
Size:48602, Duration(usec):5662995
Size:152517, Duration(usec):1879104
Size:48742, Duration(usec):1057650
Size:73841, Duration(usec):8635835
Size:436987, Duration(usec):13230950
Size:749494, Duration(usec):9435783
Size:21630, Duration(usec):157085
Size:2512219, Duration(usec):40100849
Size:1896962, Duration(usec):43086769
Size:28432, Duration(usec):114825
Size:10478, Duration(usec):26016558
Size:1861328, Duration(usec):31539093
Size:55554, Duration(usec):268476
Size:21740, Duration(usec):148661
Size:4718048, Duration(usec):79487923
Size:592599, Duration(usec):9035852
Size:11302, Duration(usec):406110
Size:1553795, Duration(usec):21808018
Size:74, Duration(usec):141056
Size:4902, Duration(usec):109552
Size:3781362, Duration(usec):66432882
Size:4165940, Duration(usec):69485207
Size:223952, Duration(usec):1254776
Size:21497, Duration(usec):236270
Size:595692, Duration(usec):4896292
Size:535871, Duration(usec):18714375
Size:17730939, Duration(usec):319823481
Size:8851364, Duration(usec):176455856
Size:3898, Duration(usec):636168
Size:4822459, Duration(usec):75504838
Size:527077, Duration(usec):5445938
Size:5576341, Duration(usec):100037397
Size:6303, Duration(usec):437252
Size:17252, Duration(usec):87711
Size:29109, Duration(usec):99537
Size:55982, Duration(usec):2841332
Size:25861, Duration(usec):1039031
Size:62129, Duration(usec):251333
Size:20467, Duration(usec):21741834
Size:37434, Duration(usec):184317
Size:43493, Duration(usec):140158033
Size:42906, Duration(usec):33132811
Size:2350160, Duration(usec):41856790
Size:29660, Duration(usec):1493152
Size:24263, Duration(usec):196728
Size:16241, Duration(usec):89113
Size:4896, Duration(usec):220971
Size:47151, Duration(usec):1914777
Size:2533, Duration(usec):34029
