Size:56961, Duration(usec):409777
Size:48602, Duration(usec):738161
Size:152517, Duration(usec):1082236
Size:48742, Duration(usec):86682
Size:73841, Duration(usec):1543287
Size:436987, Duration(usec):1067265
Size:749494, Duration(usec):6686629
Size:21630, Duration(usec):158950
Size:2512219, Duration(usec):26660178
Size:1896962, Duration(usec):20101734
Size:28432, Duration(usec):129337
Size:10478, Duration(usec):26026611
Size:1861328, Duration(usec):20417666
Size:55554, Duration(usec):357320
Size:21740, Duration(usec):307645
Size:4718048, Duration(usec):48963841
Size:592599, Duration(usec):23122053
Size:11302, Duration(usec):15956779
Size:1553795, Duration(usec):16041893
Size:74, Duration(usec):19723
Size:4902, Duration(usec):19122648
Size:3781362, Duration(usec):38257401
Size:4165940, Duration(usec):18137546
Size:223952, Duration(usec):44962346
Size:21497, Duration(usec):44942677
Size:595692, Duration(usec):16417829
Size:535871, Duration(usec):41077379
Size:17730939, Duration(usec):154414033
Size:8851364, Duration(usec):104880365
Size:3898, Duration(usec):73313
Size:4822459, Duration(usec):50182411
Size:527077, Duration(usec):5262929
Size:5576341, Duration(usec):51782905
Size:6303, Duration(usec):48981170
Size:17252, Duration(usec):3806501
Size:29109, Duration(usec):10303020
Size:55982, Duration(usec):3481420
Size:25861, Duration(usec):149492007
Size:62129, Duration(usec):38118309
Size:20467, Duration(usec):48310800
Size:37434, Duration(usec):45447700
Size:43493, Duration(usec):146932911
Size:42906, Duration(usec):98491322
Size:2350160, Duration(usec):49227108
Size:29660, Duration(usec):147016755
Size:24263, Duration(usec):7407459
Size:16241, Duration(usec):146807528
Size:4896, Duration(usec):66707
Size:47151, Duration(usec):968374
Size:2533, Duration(usec):144959434
