Size:56961, Duration(usec):298469
Size:48602, Duration(usec):217410
Size:152517, Duration(usec):915441
Size:48742, Duration(usec):217582
Size:73841, Duration(usec):405181
Size:436987, Duration(usec):2826347
Size:749494, Duration(usec):4728010
Size:21630, Duration(usec):41017
Size:2512219, Duration(usec):16205966
Size:1896962, Duration(usec):12283447
Size:28432, Duration(usec):65399
Size:10478, Duration(usec):15429955
Size:1861328, Duration(usec):13181741
Size:55554, Duration(usec):87279
Size:21740, Duration(usec):112089
Size:4718048, Duration(usec):32670898
Size:592599, Duration(usec):15369044
Size:11302, Duration(usec):7349594
Size:1553795, Duration(usec):9551684
Size:74, Duration(usec):4342
Size:4902, Duration(usec):6877590
Size:3781362, Duration(usec):25369831
Size:4165940, Duration(usec):26900987
Size:223952, Duration(usec):26203862
Size:21497, Duration(usec):26106606
Size:595692, Duration(usec):4899554
Size:535871, Duration(usec):26990415
Size:17730939, Duration(usec):121753539
Size:8851364, Duration(usec):80924010
Size:3898, Duration(usec):76239
Size:4822459, Duration(usec):33518053
Size:527077, Duration(usec):3408689
Size:5576341, Duration(usec):39238564
Size:6303, Duration(usec):32040647
Size:17252, Duration(usec):2108028
Size:29109, Duration(usec):209042
Size:55982, Duration(usec):1155206
Size:25861, Duration(usec):115746042
Size:62129, Duration(usec):17814353
Size:20467, Duration(usec):34960540
Size:37434, Duration(usec):27270462
Size:43493, Duration(usec):112142941
Size:42906, Duration(usec):73205467
Size:2350160, Duration(usec):29464851
Size:29660, Duration(usec):112477821
Size:24263, Duration(usec):14105614
Size:16241, Duration(usec):112218176
Size:4896, Duration(usec):16647
Size:47151, Duration(usec):246169
Size:2533, Duration(usec):109959403
