Size:56961, Duration(usec):341281
Size:48602, Duration(usec):262821
Size:152517, Duration(usec):960722
Size:48742, Duration(usec):263872
Size:73841, Duration(usec):454816
Size:436987, Duration(usec):2792578
Size:749494, Duration(usec):4734078
Size:21630, Duration(usec):103386
Size:2512219, Duration(usec):16855556
Size:1896962, Duration(usec):12215653
Size:28432, Duration(usec):140870
Size:10478, Duration(usec):15974043
Size:1861328, Duration(usec):12872722
Size:55554, Duration(usec):317125
Size:21740, Duration(usec):129579
Size:4718048, Duration(usec):32233332
Size:592599, Duration(usec):13783386
Size:11302, Duration(usec):6555667
Size:1553795, Duration(usec):9360243
Size:74, Duration(usec):20838
Size:4902, Duration(usec):6326961
Size:3781362, Duration(usec):25262433
Size:4165940, Duration(usec):27623408
Size:223952, Duration(usec):24726367
Size:21497, Duration(usec):24606432
Size:595692, Duration(usec):3778890
Size:535871, Duration(usec):26537665
Size:17730939, Duration(usec):119417726
Size:8851364, Duration(usec):81233214
Size:3898, Duration(usec):39588
Size:4822459, Duration(usec):30952677
Size:527077, Duration(usec):3531503
Size:5576341, Duration(usec):36325247
Size:6303, Duration(usec):29319568
Size:17252, Duration(usec):1446237
Size:29109, Duration(usec):179360
Size:55982, Duration(usec):686495
Size:25861, Duration(usec):112640551
Size:62129, Duration(usec):15260502
Size:20467, Duration(usec):31626790
Size:37434, Duration(usec):24381009
Size:43493, Duration(usec):108669537
Size:42906, Duration(usec):73055434
Size:2350160, Duration(usec):25970360
Size:29660, Duration(usec):108214460
Size:24263, Duration(usec):12810861
Size:16241, Duration(usec):107973913
Size:4896, Duration(usec):176727
Size:47151, Duration(usec):309981
Size:2533, Duration(usec):105432839
