Size:56961, Duration(usec):366232
Size:48602, Duration(usec):273827
Size:152517, Duration(usec):947895
Size:48742, Duration(usec):272896
Size:73841, Duration(usec):476501
Size:436987, Duration(usec):2819512
Size:749494, Duration(usec):4676518
Size:21630, Duration(usec):64941
Size:2512219, Duration(usec):16817664
Size:1896962, Duration(usec):12230441
Size:28432, Duration(usec):89586
Size:10478, Duration(usec):15958932
Size:1861328, Duration(usec):12531843
Size:55554, Duration(usec):297578
Size:21740, Duration(usec):133183
Size:4718048, Duration(usec):30850669
Size:592599, Duration(usec):14165590
Size:11302, Duration(usec):6591221
Size:1553795, Duration(usec):10039358
Size:74, Duration(usec):27390
Size:4902, Duration(usec):6327074
Size:3781362, Duration(usec):25779751
Size:4165940, Duration(usec):26833742
Size:223952, Duration(usec):24128591
Size:21497, Duration(usec):23933566
Size:595692, Duration(usec):4375748
Size:535871, Duration(usec):27144444
Size:17730939, Duration(usec):121754334
Size:8851364, Duration(usec):82127870
Size:3898, Duration(usec):18662
Size:4822459, Duration(usec):31665079
Size:527077, Duration(usec):3425627
Size:5576341, Duration(usec):37196378
Size:6303, Duration(usec):30037884
Size:17252, Duration(usec):1460490
Size:29109, Duration(usec):92437
Size:55982, Duration(usec):538687
Size:25861, Duration(usec):114826326
Size:62129, Duration(usec):14369223
Size:20467, Duration(usec):32396607
Size:37434, Duration(usec):24872984
Size:43493, Duration(usec):110701959
Size:42906, Duration(usec):73324591
Size:2350160, Duration(usec):25556060
Size:29660, Duration(usec):110089083
Size:24263, Duration(usec):12304818
Size:16241, Duration(usec):109834999
Size:4896, Duration(usec):10816
Size:47151, Duration(usec):130570
Size:2533, Duration(usec):107293909
