Size:56961, Duration(usec):710106
Size:48602, Duration(usec):1759601
Size:152517, Duration(usec):1190511
Size:48742, Duration(usec):321520
Size:73841, Duration(usec):780259
Size:436987, Duration(usec):3558676
Size:749494, Duration(usec):8090961
Size:21630, Duration(usec):816889
Size:2512219, Duration(usec):27360817
Size:1896962, Duration(usec):49840510
Size:28432, Duration(usec):550864
Size:10478, Duration(usec):25979692
Size:1861328, Duration(usec):21033161
Size:55554, Duration(usec):287382
Size:21740, Duration(usec):795710
Size:4718048, Duration(usec):15099981
Size:592599, Duration(usec):24596573
Size:11302, Duration(usec):40734644
Size:1553795, Duration(usec):18521163
Size:74, Duration(usec):47604
Size:4902, Duration(usec):10584093
Size:3781362, Duration(usec):36804952
Size:4165940, Duration(usec):45135013
Size:223952, Duration(usec):1816760
Size:21497, Duration(usec):1519981
Size:595692, Duration(usec):46301927
Size:535871, Duration(usec):39751237
Size:17730939, Duration(usec):149103388
Size:8851364, Duration(usec):103146655
Size:3898, Duration(usec):53258
Size:4822459, Duration(usec):47568597
Size:527077, Duration(usec):3751311
Size:5576341, Duration(usec):60116372
Size:6303, Duration(usec):44909455
Size:17252, Duration(usec):367735
Size:29109, Duration(usec):32979078
Size:55982, Duration(usec):189914
Size:25861, Duration(usec):138413053
Size:62129, Duration(usec):124539
Size:20467, Duration(usec):52302668
Size:37434, Duration(usec):36628808
Size:43493, Duration(usec):131734387
Size:42906, Duration(usec):88992285
Size:2350160, Duration(usec):6444310
Size:29660, Duration(usec):130779014
Size:24263, Duration(usec):21353023
Size:16241, Duration(usec):130341108
Size:4896, Duration(usec):128850
Size:47151, Duration(usec):589279
Size:2533, Duration(usec):126275536
