Size:56961, Duration(usec):4307375
Size:48602, Duration(usec):838820
Size:152517, Duration(usec):546719
Size:48742, Duration(usec):742427
Size:73841, Duration(usec):6723223
Size:436987, Duration(usec):2897583
Size:749494, Duration(usec):6861322
Size:21630, Duration(usec):458063
Size:2512219, Duration(usec):44104895
Size:1896962, Duration(usec):32984531
Size:28432, Duration(usec):97404
Size:10478, Duration(usec):30038482
Size:1861328, Duration(usec):36786685
Size:55554, Duration(usec):383727
Size:21740, Duration(usec):83427
Size:4718048, Duration(usec):88429222
Size:592599, Duration(usec):7230433
Size:11302, Duration(usec):610330
Size:1553795, Duration(usec):7917036
Size:74, Duration(usec):380197
Size:4902, Duration(usec):384656
Size:3781362, Duration(usec):69462535
Size:4165940, Duration(usec):72548223
Size:223952, Duration(usec):12445322
Size:21497, Duration(usec):9425370
Size:595692, Duration(usec):14151948
Size:535871, Duration(usec):12322068
Size:17730939, Duration(usec):342534475
Size:8851364, Duration(usec):120102231
Size:3898, Duration(usec):251675
Size:4822459, Duration(usec):113564205
Size:527077, Duration(usec):2499892
Size:5576341, Duration(usec):112697625
Size:6303, Duration(usec):827547
Size:17252, Duration(usec):44832
Size:29109, Duration(usec):4803659
Size:55982, Duration(usec):2485785
Size:25861, Duration(usec):2187400
Size:62129, Duration(usec):1770635
Size:20467, Duration(usec):34379918
Size:37434, Duration(usec):1401630
Size:43493, Duration(usec):162912432
Size:42906, Duration(usec):1288745
Size:2350160, Duration(usec):64114092
Size:29660, Duration(usec):4431472
Size:24263, Duration(usec):452599
Size:16241, Duration(usec):7172653
Size:4896, Duration(usec):225074
Size:47151, Duration(usec):1807728
Size:2533, Duration(usec):292857
