Size:56961, Duration(usec):563311
Size:48602, Duration(usec):149866
Size:152517, Duration(usec):5392861
Size:48742, Duration(usec):290052
Size:73841, Duration(usec):1160799
Size:436987, Duration(usec):4467226
Size:749494, Duration(usec):8607632
Size:21630, Duration(usec):118153
Size:2512219, Duration(usec):29617873
Size:1896962, Duration(usec):15137096
Size:28432, Duration(usec):376388
Size:10478, Duration(usec):22594794
Size:1861328, Duration(usec):7433511
Size:55554, Duration(usec):377956
Size:21740, Duration(usec):215530
Size:4718048, Duration(usec):42310912
Size:592599, Duration(usec):3507513
Size:11302, Duration(usec):51918
Size:1553795, Duration(usec):16121422
Size:74, Duration(usec):42556
Size:4902, Duration(usec):103164
Size:3781362, Duration(usec):31339038
Size:4165940, Duration(usec):44573688
Size:223952, Duration(usec):913532
Size:21497, Duration(usec):226676
Size:595692, Duration(usec):5662498
Size:535871, Duration(usec):20015170
Size:17730939, Duration(usec):61091144
Size:8851364, Duration(usec):89971688
Size:3898, Duration(usec):141603
Size:4822459, Duration(usec):61248309
Size:527077, Duration(usec):8090628
Size:5576341, Duration(usec):58819737
Size:6303, Duration(usec):47960646
Size:17252, Duration(usec):226798
Size:29109, Duration(usec):221483
Size:55982, Duration(usec):772205
Size:25861, Duration(usec):5395143
Size:62129, Duration(usec):1657768
Size:20467, Duration(usec):19740616
Size:37434, Duration(usec):5462444
Size:43493, Duration(usec):221916
Size:42906, Duration(usec):18503136
Size:2350160, Duration(usec):25912513
Size:29660, Duration(usec):159576
Size:24263, Duration(usec):347825
Size:16241, Duration(usec):20782
Size:4896, Duration(usec):84623
Size:47151, Duration(usec):223339
Size:2533, Duration(usec):53481
