Size:56961, Duration(usec):215086
Size:48602, Duration(usec):87179
Size:152517, Duration(usec):832892
Size:48742, Duration(usec):87505
Size:73841, Duration(usec):340352
Size:436987, Duration(usec):2546120
Size:749494, Duration(usec):4611697
Size:21630, Duration(usec):55131
Size:2512219, Duration(usec):16688754
Size:1896962, Duration(usec):12632824
Size:28432, Duration(usec):72040
Size:10478, Duration(usec):15030987
Size:1861328, Duration(usec):12330647
Size:55554, Duration(usec):210230
Size:21740, Duration(usec):37054
Size:4718048, Duration(usec):32461538
Size:592599, Duration(usec):10637333
Size:11302, Duration(usec):1203490
Size:1553795, Duration(usec):10227455
Size:74, Duration(usec):18279
Size:4902, Duration(usec):17517
Size:3781362, Duration(usec):25786418
Size:4165940, Duration(usec):27369688
Size:223952, Duration(usec):15505575
Size:21497, Duration(usec):15130812
Size:595692, Duration(usec):3679356
Size:535871, Duration(usec):25178611
Size:17730939, Duration(usec):118013257
Size:8851364, Duration(usec):75029711
Size:3898, Duration(usec):15690
Size:4822459, Duration(usec):31002840
Size:527077, Duration(usec):3209091
Size:5576341, Duration(usec):36277853
Size:6303, Duration(usec):27735370
Size:17252, Duration(usec):111810
Size:29109, Duration(usec):89341
Size:55982, Duration(usec):227051
Size:25861, Duration(usec):104355030
Size:62129, Duration(usec):388051
Size:20467, Duration(usec):26620741
Size:37434, Duration(usec):17191328
Size:43493, Duration(usec):95848466
Size:42906, Duration(usec):57227930
Size:2350160, Duration(usec):15741100
Size:29660, Duration(usec):94724632
Size:24263, Duration(usec):33982
Size:16241, Duration(usec):94331901
Size:4896, Duration(usec):292296
Size:47151, Duration(usec):265015
Size:2533, Duration(usec):89405084
