Size:56961, Duration(usec):58834
Size:48602, Duration(usec):51908
Size:152517, Duration(usec):273724
Size:48742, Duration(usec):53800
Size:73841, Duration(usec):108360
Size:436987, Duration(usec):1634880
Size:749494, Duration(usec):3928826
Size:21630, Duration(usec):35650
Size:2512219, Duration(usec):15374282
Size:1896962, Duration(usec):11424622
Size:28432, Duration(usec):32619
Size:10478, Duration(usec):11961564
Size:1861328, Duration(usec):11070229
Size:55554, Duration(usec):52816
Size:21740, Duration(usec):276892
Size:4718048, Duration(usec):29611801
Size:592599, Duration(usec):4100547
Size:11302, Duration(usec):37070
Size:1553795, Duration(usec):10665333
Size:74, Duration(usec):16216
Size:4902, Duration(usec):23158
Size:3781362, Duration(usec):24109247
Size:4165940, Duration(usec):26166369
Size:223952, Duration(usec):604366
Size:21497, Duration(usec):816501
Size:595692, Duration(usec):2603773
Size:535871, Duration(usec):19700177
Size:17730939, Duration(usec):117291729
Size:8851364, Duration(usec):61155204
Size:3898, Duration(usec):60445
Size:4822459, Duration(usec):31360756
Size:527077, Duration(usec):2480518
Size:5576341, Duration(usec):36012986
Size:6303, Duration(usec):24789544
Size:17252, Duration(usec):53348
Size:29109, Duration(usec):146638
Size:55982, Duration(usec):73632
Size:25861, Duration(usec):89495081
Size:62129, Duration(usec):133196
Size:20467, Duration(usec):16756640
Size:37434, Duration(usec):3520067
Size:43493, Duration(usec):72743795
Size:42906, Duration(usec):25469298
Size:2350160, Duration(usec):13795009
Size:29660, Duration(usec):70199829
Size:24263, Duration(usec):28650
Size:16241, Duration(usec):69160409
Size:4896, Duration(usec):19629
Size:47151, Duration(usec):73401
Size:2533, Duration(usec):59003163
