Size:56961, Duration(usec):59135
Size:48602, Duration(usec):55491
Size:152517, Duration(usec):167120
Size:48742, Duration(usec):78827
Size:73841, Duration(usec):101089
Size:436987, Duration(usec):1555156
Size:749494, Duration(usec):3693481
Size:21630, Duration(usec):53791
Size:2512219, Duration(usec):14810883
Size:1896962, Duration(usec):11755006
Size:28432, Duration(usec):84475
Size:10478, Duration(usec):13269575
Size:1861328, Duration(usec):10836900
Size:55554, Duration(usec):80527
Size:21740, Duration(usec):35271
Size:4718048, Duration(usec):28896571
Size:592599, Duration(usec):9349406
Size:11302, Duration(usec):471558
Size:1553795, Duration(usec):9461325
Size:74, Duration(usec):11117
Size:4902, Duration(usec):26360
Size:3781362, Duration(usec):24748967
Size:4165940, Duration(usec):25652481
Size:223952, Duration(usec):12776917
Size:21497, Duration(usec):12501088
Size:595692, Duration(usec):2762991
Size:535871, Duration(usec):24417329
Size:17730939, Duration(usec):116319017
Size:8851364, Duration(usec):73574848
Size:3898, Duration(usec):29327
Size:4822459, Duration(usec):30294223
Size:527077, Duration(usec):2485914
Size:5576341, Duration(usec):36006496
Size:6303, Duration(usec):27176686
Size:17252, Duration(usec):44547
Size:29109, Duration(usec):52264
Size:55982, Duration(usec):81830
Size:25861, Duration(usec):102622230
Size:62129, Duration(usec):124319
Size:20467, Duration(usec):26288345
Size:37434, Duration(usec):16679035
Size:43493, Duration(usec):94337465
Size:42906, Duration(usec):55834114
Size:2350160, Duration(usec):14803530
Size:29660, Duration(usec):93281755
Size:24263, Duration(usec):27881
Size:16241, Duration(usec):92689088
Size:4896, Duration(usec):21558
Size:47151, Duration(usec):81580
Size:2533, Duration(usec):87614922
