Size:56961, Duration(usec):220447
Size:48602, Duration(usec):185628
Size:152517, Duration(usec):774241
Size:48742, Duration(usec):189757
Size:73841, Duration(usec):327492
Size:436987, Duration(usec):2660270
Size:749494, Duration(usec):4730018
Size:21630, Duration(usec):68191
Size:2512219, Duration(usec):15863899
Size:1896962, Duration(usec):12162650
Size:28432, Duration(usec):103200
Size:10478, Duration(usec):14909740
Size:1861328, Duration(usec):12625814
Size:55554, Duration(usec):285650
Size:21740, Duration(usec):94849
Size:4718048, Duration(usec):32660088
Size:592599, Duration(usec):13151317
Size:11302, Duration(usec):5659242
Size:1553795, Duration(usec):10126774
Size:74, Duration(usec):19783
Size:4902, Duration(usec):3892266
Size:3781362, Duration(usec):25228825
Size:4165940, Duration(usec):27167374
Size:223952, Duration(usec):23925825
Size:21497, Duration(usec):23794277
Size:595692, Duration(usec):3672038
Size:535871, Duration(usec):26332684
Size:17730939, Duration(usec):117344979
Size:8851364, Duration(usec):78944352
Size:3898, Duration(usec):32428
Size:4822459, Duration(usec):31156262
Size:527077, Duration(usec):3750952
Size:5576341, Duration(usec):37158620
Size:6303, Duration(usec):29380126
Size:17252, Duration(usec):1343823
Size:29109, Duration(usec):499741
Size:55982, Duration(usec):506724
Size:25861, Duration(usec):109588689
Size:62129, Duration(usec):13022974
Size:20467, Duration(usec):31575195
Size:37434, Duration(usec):23399917
Size:43493, Duration(usec):104938815
Size:42906, Duration(usec):68917033
Size:2350160, Duration(usec):22841986
Size:29660, Duration(usec):104329618
Size:24263, Duration(usec):10311888
Size:16241, Duration(usec):104013013
Size:4896, Duration(usec):62438
Size:47151, Duration(usec):548238
Size:2533, Duration(usec):101108978
