Size:56961, Duration(usec):50259
Size:48602, Duration(usec):88310
Size:152517, Duration(usec):724131
Size:48742, Duration(usec):86113
Size:73841, Duration(usec):295068
Size:436987, Duration(usec):2586735
Size:749494, Duration(usec):4555148
Size:21630, Duration(usec):19964
Size:2512219, Duration(usec):16302859
Size:1896962, Duration(usec):12177885
Size:28432, Duration(usec):69580
Size:10478, Duration(usec):15303031
Size:1861328, Duration(usec):12660951
Size:55554, Duration(usec):91337
Size:21740, Duration(usec):43025
Size:4718048, Duration(usec):31087767
Size:592599, Duration(usec):12740382
Size:11302, Duration(usec):5697299
Size:1553795, Duration(usec):10025085
Size:74, Duration(usec):21156
Size:4902, Duration(usec):4300770
Size:3781362, Duration(usec):24650697
Size:4165940, Duration(usec):26805030
Size:223952, Duration(usec):22355660
Size:21497, Duration(usec):22204190
Size:595692, Duration(usec):3578581
Size:535871, Duration(usec):25754776
Size:17730939, Duration(usec):117083710
Size:8851364, Duration(usec):79169102
Size:3898, Duration(usec):41362
Size:4822459, Duration(usec):31603042
Size:527077, Duration(usec):2952715
Size:5576341, Duration(usec):37166044
Size:6303, Duration(usec):29725553
Size:17252, Duration(usec):578226
Size:29109, Duration(usec):77175
Size:55982, Duration(usec):159201
Size:25861, Duration(usec):109296347
Size:62129, Duration(usec):11491851
Size:20467, Duration(usec):31620304
Size:37434, Duration(usec):23696682
Size:43493, Duration(usec):104670225
Size:42906, Duration(usec):69094570
Size:2350160, Duration(usec):22704612
Size:29660, Duration(usec):104125447
Size:24263, Duration(usec):10000491
Size:16241, Duration(usec):103812265
Size:4896, Duration(usec):56445
Size:47151, Duration(usec):108378
Size:2533, Duration(usec):100908187
