Size:56961, Duration(usec):297163
Size:48602, Duration(usec):229532
Size:152517, Duration(usec):834393
Size:48742, Duration(usec):230718
Size:73841, Duration(usec):389182
Size:436987, Duration(usec):2699933
Size:749494, Duration(usec):4658487
Size:21630, Duration(usec):93255
Size:2512219, Duration(usec):16395348
Size:1896962, Duration(usec):13909430
Size:28432, Duration(usec):138074
Size:10478, Duration(usec):15703537
Size:1861328, Duration(usec):13083729
Size:55554, Duration(usec):92509
Size:21740, Duration(usec):63895
Size:4718048, Duration(usec):32366010
Size:592599, Duration(usec):14031576
Size:11302, Duration(usec):8960181
Size:1553795, Duration(usec):9934604
Size:74, Duration(usec):6728
Size:4902, Duration(usec):7143749
Size:3781362, Duration(usec):27294128
Size:4165940, Duration(usec):26372404
Size:223952, Duration(usec):25896091
Size:21497, Duration(usec):25753168
Size:595692, Duration(usec):6066056
Size:535871, Duration(usec):29143678
Size:17730939, Duration(usec):124005147
Size:8851364, Duration(usec):83164281
Size:3898, Duration(usec):56021
Size:4822459, Duration(usec):32894505
Size:527077, Duration(usec):4141396
Size:5576341, Duration(usec):38314058
Size:6303, Duration(usec):31424708
Size:17252, Duration(usec):2378222
Size:29109, Duration(usec):134368
Size:55982, Duration(usec):1661175
Size:25861, Duration(usec):118416014
Size:62129, Duration(usec):17474824
Size:20467, Duration(usec):33990577
Size:37434, Duration(usec):26850455
Size:43493, Duration(usec):114723926
Size:42906, Duration(usec):75250462
Size:2350160, Duration(usec):29014074
Size:29660, Duration(usec):114203784
Size:24263, Duration(usec):13410364
Size:16241, Duration(usec):113974737
Size:4896, Duration(usec):44642
Size:47151, Duration(usec):259304
Size:2533, Duration(usec):111715995
