Size:56961, Duration(usec):275469
Size:48602, Duration(usec):70214
Size:152517, Duration(usec):823045
Size:48742, Duration(usec):77312
Size:73841, Duration(usec):321153
Size:436987, Duration(usec):2916984
Size:749494, Duration(usec):4674718
Size:21630, Duration(usec):60611
Size:2512219, Duration(usec):22120865
Size:1896962, Duration(usec):12077231
Size:28432, Duration(usec):289138
Size:10478, Duration(usec):21246941
Size:1861328, Duration(usec):10985594
Size:55554, Duration(usec):401075
Size:21740, Duration(usec):306735
Size:4718048, Duration(usec):36838524
Size:592599, Duration(usec):10897934
Size:11302, Duration(usec):6468574
Size:1553795, Duration(usec):15152737
Size:74, Duration(usec):32133
Size:4902, Duration(usec):11615132
Size:3781362, Duration(usec):24438830
Size:4165940, Duration(usec):27923671
Size:223952, Duration(usec):29920521
Size:21497, Duration(usec):29725518
Size:595692, Duration(usec):4093988
Size:535871, Duration(usec):25775478
Size:17730939, Duration(usec):109719346
Size:8851364, Duration(usec):82662036
Size:3898, Duration(usec):313898
Size:4822459, Duration(usec):33363107
Size:527077, Duration(usec):3775850
Size:5576341, Duration(usec):40029774
Size:6303, Duration(usec):31723868
Size:17252, Duration(usec):1629632
Size:29109, Duration(usec):1334269
Size:55982, Duration(usec):746401
Size:25861, Duration(usec):102850737
Size:62129, Duration(usec):20263990
Size:20467, Duration(usec):35146886
Size:37434, Duration(usec):26403120
Size:43493, Duration(usec):98964054
Size:42906, Duration(usec):73826372
Size:2350160, Duration(usec):28176016
Size:29660, Duration(usec):98401211
Size:24263, Duration(usec):13065426
Size:16241, Duration(usec):98275973
Size:4896, Duration(usec):71508
Size:47151, Duration(usec):462938
Size:2533, Duration(usec):95734876
