Size:56961, Duration(usec):84478
Size:48602, Duration(usec):72035
Size:152517, Duration(usec):1199441
Size:48742, Duration(usec):96626
Size:73841, Duration(usec):173756
Size:436987, Duration(usec):2846867
Size:749494, Duration(usec):4645466
Size:21630, Duration(usec):24177
Size:2512219, Duration(usec):16030240
Size:1896962, Duration(usec):11970351
Size:28432, Duration(usec):62752
Size:10478, Duration(usec):8993784
Size:1861328, Duration(usec):11865701
Size:55554, Duration(usec):1366337
Size:21740, Duration(usec):39132
Size:4718048, Duration(usec):30977750
Size:592599, Duration(usec):3662351
Size:11302, Duration(usec):21512
Size:1553795, Duration(usec):9706045
Size:74, Duration(usec):13740
Size:4902, Duration(usec):38318
Size:3781362, Duration(usec):24844821
Size:4165940, Duration(usec):27232723
Size:223952, Duration(usec):1139139
Size:21497, Duration(usec):71998
Size:595692, Duration(usec):3986689
Size:535871, Duration(usec):11741689
Size:17730939, Duration(usec):117893899
Size:8851364, Duration(usec):57743305
Size:3898, Duration(usec):41112
Size:4822459, Duration(usec):31545319
Size:527077, Duration(usec):3038902
Size:5576341, Duration(usec):36272094
Size:6303, Duration(usec):18258178
Size:17252, Duration(usec):27106
Size:29109, Duration(usec):87659
Size:55982, Duration(usec):528216
Size:25861, Duration(usec):62188760
Size:62129, Duration(usec):174519
Size:20467, Duration(usec):31651
Size:37434, Duration(usec):50322
Size:43493, Duration(usec):28204975
Size:42906, Duration(usec):56525
Size:2350160, Duration(usec):15534959
Size:29660, Duration(usec):23065988
Size:24263, Duration(usec):683801
Size:16241, Duration(usec):20703872
Size:4896, Duration(usec):13946
Size:47151, Duration(usec):90546
Size:2533, Duration(usec):383359
