Size:56961, Duration(usec):324541
Size:48602, Duration(usec):185916
Size:152517, Duration(usec):833856
Size:48742, Duration(usec):155992
Size:73841, Duration(usec):362891
Size:436987, Duration(usec):2287331
Size:749494, Duration(usec):4665998
Size:21630, Duration(usec):233936
Size:2512219, Duration(usec):16177443
Size:1896962, Duration(usec):12812469
Size:28432, Duration(usec):43337
Size:10478, Duration(usec):14849726
Size:1861328, Duration(usec):12200679
Size:55554, Duration(usec):173088
Size:21740, Duration(usec):30089
Size:4718048, Duration(usec):30967009
Size:592599, Duration(usec):12373516
Size:11302, Duration(usec):3659282
Size:1553795, Duration(usec):9373615
Size:74, Duration(usec):22752
Size:4902, Duration(usec):25127
Size:3781362, Duration(usec):25201923
Size:4165940, Duration(usec):27058366
Size:223952, Duration(usec):18153470
Size:21497, Duration(usec):18024730
Size:595692, Duration(usec):3630025
Size:535871, Duration(usec):25519988
Size:17730939, Duration(usec):118490544
Size:8851364, Duration(usec):76959685
Size:3898, Duration(usec):132941
Size:4822459, Duration(usec):31383641
Size:527077, Duration(usec):2966797
Size:5576341, Duration(usec):37213645
Size:6303, Duration(usec):28895822
Size:17252, Duration(usec):60222
Size:29109, Duration(usec):74758
Size:55982, Duration(usec):207655
Size:25861, Duration(usec):107366038
Size:62129, Duration(usec):3073122
Size:20467, Duration(usec):29399408
Size:37434, Duration(usec):21579693
Size:43493, Duration(usec):100790280
Size:42906, Duration(usec):62759282
Size:2350160, Duration(usec):16242257
Size:29660, Duration(usec):99780488
Size:24263, Duration(usec):3615792
Size:16241, Duration(usec):99406966
Size:4896, Duration(usec):110008
Size:47151, Duration(usec):188212
Size:2533, Duration(usec):95347870
