Size:56961, Duration(usec):274012
Size:48602, Duration(usec):108181
Size:152517, Duration(usec):759182
Size:48742, Duration(usec):114052
Size:73841, Duration(usec):346020
Size:436987, Duration(usec):2673817
Size:749494, Duration(usec):4585238
Size:21630, Duration(usec):389959
Size:2512219, Duration(usec):16770334
Size:1896962, Duration(usec):12365433
Size:28432, Duration(usec):69119
Size:10478, Duration(usec):15443698
Size:1861328, Duration(usec):12773023
Size:55554, Duration(usec):319480
Size:21740, Duration(usec):38067
Size:4718048, Duration(usec):31382198
Size:592599, Duration(usec):12115304
Size:11302, Duration(usec):3262468
Size:1553795, Duration(usec):9678449
Size:74, Duration(usec):161384
Size:4902, Duration(usec):42996
Size:3781362, Duration(usec):25422819
Size:4165940, Duration(usec):27632539
Size:223952, Duration(usec):18775810
Size:21497, Duration(usec):18463813
Size:595692, Duration(usec):3902513
Size:535871, Duration(usec):25644153
Size:17730939, Duration(usec):118440919
Size:8851364, Duration(usec):78437795
Size:3898, Duration(usec):22757
Size:4822459, Duration(usec):31474607
Size:527077, Duration(usec):3123726
Size:5576341, Duration(usec):35865260
Size:6303, Duration(usec):28853469
Size:17252, Duration(usec):35767
Size:29109, Duration(usec):87321
Size:55982, Duration(usec):153102
Size:25861, Duration(usec):107345453
Size:62129, Duration(usec):2920162
Size:20467, Duration(usec):28226694
Size:37434, Duration(usec):20494615
Size:43493, Duration(usec):100578550
Size:42906, Duration(usec):64193435
Size:2350160, Duration(usec):15264082
Size:29660, Duration(usec):99567864
Size:24263, Duration(usec):3849709
Size:16241, Duration(usec):99097771
Size:4896, Duration(usec):15655
Size:47151, Duration(usec):589375
Size:2533, Duration(usec):95038496
