Size:56961, Duration(usec):227886
Size:48602, Duration(usec):129944
Size:152517, Duration(usec):837435
Size:48742, Duration(usec):110766
Size:73841, Duration(usec):334406
Size:436987, Duration(usec):2700121
Size:749494, Duration(usec):4795017
Size:21630, Duration(usec):57432
Size:2512219, Duration(usec):18968342
Size:1896962, Duration(usec):12637891
Size:28432, Duration(usec):60946
Size:10478, Duration(usec):18278266
Size:1861328, Duration(usec):12328432
Size:55554, Duration(usec):309057
Size:21740, Duration(usec):200595
Size:4718048, Duration(usec):28953703
Size:592599, Duration(usec):14150504
Size:11302, Duration(usec):8076171
Size:1553795, Duration(usec):10199083
Size:74, Duration(usec):18786
Size:4902, Duration(usec):10720349
Size:3781362, Duration(usec):25931380
Size:4165940, Duration(usec):27249461
Size:223952, Duration(usec):23301083
Size:21497, Duration(usec):23358340
Size:595692, Duration(usec):6181310
Size:535871, Duration(usec):27837584
Size:17730939, Duration(usec):124479062
Size:8851364, Duration(usec):82712760
Size:3898, Duration(usec):18733
Size:4822459, Duration(usec):35352274
Size:527077, Duration(usec):4573623
Size:5576341, Duration(usec):38931333
Size:6303, Duration(usec):34030200
Size:17252, Duration(usec):2894641
Size:29109, Duration(usec):116577
Size:55982, Duration(usec):2120753
Size:25861, Duration(usec):118927189
Size:62129, Duration(usec):15978629
Size:20467, Duration(usec):35076518
Size:37434, Duration(usec):29805441
Size:43493, Duration(usec):115855981
Size:42906, Duration(usec):75670907
Size:2350160, Duration(usec):28623720
Size:29660, Duration(usec):115361253
Size:24263, Duration(usec):15900096
Size:16241, Duration(usec):115284197
Size:4896, Duration(usec):79458
Size:47151, Duration(usec):161849
Size:2533, Duration(usec):113251263
