Size:56961, Duration(usec):2840174
Size:48602, Duration(usec):520309
Size:152517, Duration(usec):1558130
Size:48742, Duration(usec):531933
Size:73841, Duration(usec):3857791
Size:436987, Duration(usec):3568536
Size:749494, Duration(usec):4915611
Size:21630, Duration(usec):797399
Size:2512219, Duration(usec):8899155
Size:1896962, Duration(usec):18916567
Size:28432, Duration(usec):931045
Size:10478, Duration(usec):5443950
Size:1861328, Duration(usec):15348985
Size:55554, Duration(usec):686545
Size:21740, Duration(usec):518245
Size:4718048, Duration(usec):48102115
Size:592599, Duration(usec):9640267
Size:11302, Duration(usec):76026
Size:1553795, Duration(usec):19384527
Size:74, Duration(usec):35163
Size:4902, Duration(usec):16778
Size:3781362, Duration(usec):43858030
Size:4165940, Duration(usec):48510403
Size:223952, Duration(usec):13641107
Size:21497, Duration(usec):12870270
Size:595692, Duration(usec):7674849
Size:535871, Duration(usec):44683088
Size:17730939, Duration(usec):161754805
Size:8851364, Duration(usec):114931176
Size:3898, Duration(usec):312396
Size:4822459, Duration(usec):16198784
Size:527077, Duration(usec):4720259
Size:5576341, Duration(usec):69173213
Size:6303, Duration(usec):9558892
Size:17252, Duration(usec):145438
Size:29109, Duration(usec):343286
Size:55982, Duration(usec):222046
Size:25861, Duration(usec):133966241
Size:62129, Duration(usec):393294
Size:20467, Duration(usec):49605373
Size:37434, Duration(usec):573163
Size:43493, Duration(usec):117601259
Size:42906, Duration(usec):79459878
Size:2350160, Duration(usec):17684510
Size:29660, Duration(usec):115020922
Size:24263, Duration(usec):252524
Size:16241, Duration(usec):113879412
Size:4896, Duration(usec):68889
Size:47151, Duration(usec):247591
Size:2533, Duration(usec):103747678
