Size:56961, Duration(usec):850593
Size:48602, Duration(usec):392523
Size:152517, Duration(usec):1640329
Size:48742, Duration(usec):237058
Size:73841, Duration(usec):2046076
Size:436987, Duration(usec):14250211
Size:749494, Duration(usec):30907728
Size:21630, Duration(usec):76852
Size:2512219, Duration(usec):29691957
Size:1896962, Duration(usec):22811455
Size:28432, Duration(usec):404610
Size:10478, Duration(usec):28857209
Size:1861328, Duration(usec):19462382
Size:55554, Duration(usec):13049563
Size:21740, Duration(usec):12986755
Size:4718048, Duration(usec):54771386
Size:592599, Duration(usec):24264777
Size:11302, Duration(usec):17088551
Size:1553795, Duration(usec):6748048
Size:74, Duration(usec):5021367
Size:4902, Duration(usec):19255682
Size:3781362, Duration(usec):47664559
Size:4165940, Duration(usec):85258589
Size:223952, Duration(usec):47370985
Size:21497, Duration(usec):47271586
Size:595692, Duration(usec):15806630
Size:535871, Duration(usec):52950798
Size:17730939, Duration(usec):151653616
Size:8851364, Duration(usec):117348604
Size:3898, Duration(usec):11886581
Size:4822459, Duration(usec):70896397
Size:527077, Duration(usec):28868783
Size:5576341, Duration(usec):21357472
Size:6303, Duration(usec):69257933
Size:17252, Duration(usec):26899627
Size:29109, Duration(usec):7417231
Size:55982, Duration(usec):27429765
Size:25861, Duration(usec):144766245
Size:62129, Duration(usec):38631609
Size:20467, Duration(usec):16525556
Size:37434, Duration(usec):63979980
Size:43493, Duration(usec):140551725
Size:42906, Duration(usec):108692047
Size:2350160, Duration(usec):56908513
Size:29660, Duration(usec):140375666
Size:24263, Duration(usec):70418795
Size:16241, Duration(usec):140122279
Size:4896, Duration(usec):21299933
Size:47151, Duration(usec):21926305
Size:2533, Duration(usec):137581207
