Size:56961, Duration(usec):944633
Size:48602, Duration(usec):652845
Size:152517, Duration(usec):1200380
Size:48742, Duration(usec):328669
Size:73841, Duration(usec):2222665
Size:436987, Duration(usec):1920296
Size:749494, Duration(usec):6068516
Size:21630, Duration(usec):184934
Size:2512219, Duration(usec):21536762
Size:1896962, Duration(usec):15205159
Size:28432, Duration(usec):353829
Size:10478, Duration(usec):19782203
Size:1861328, Duration(usec):16910165
Size:55554, Duration(usec):69508
Size:21740, Duration(usec):43489
Size:4718048, Duration(usec):39601719
Size:592599, Duration(usec):14553696
Size:11302, Duration(usec):3744906
Size:1553795, Duration(usec):12346541
Size:74, Duration(usec):26372
Size:4902, Duration(usec):549042
Size:3781362, Duration(usec):41583072
Size:4165940, Duration(usec):20507316
Size:223952, Duration(usec):23829901
Size:21497, Duration(usec):23586631
Size:595692, Duration(usec):5016651
Size:535871, Duration(usec):42013628
Size:17730939, Duration(usec):149892022
Size:8851364, Duration(usec):101646258
Size:3898, Duration(usec):74576
Size:4822459, Duration(usec):39903869
Size:527077, Duration(usec):6224112
Size:5576341, Duration(usec):45188561
Size:6303, Duration(usec):36594977
Size:17252, Duration(usec):2104494
Size:29109, Duration(usec):190883
Size:55982, Duration(usec):367181
Size:25861, Duration(usec):136042214
Size:62129, Duration(usec):4586440
Size:20467, Duration(usec):35477532
Size:37434, Duration(usec):26064945
Size:43493, Duration(usec):128227452
Size:42906, Duration(usec):83807793
Size:2350160, Duration(usec):16784812
Size:29660, Duration(usec):127009729
Size:24263, Duration(usec):333984
Size:16241, Duration(usec):126423913
Size:4896, Duration(usec):204935
Size:47151, Duration(usec):433119
Size:2533, Duration(usec):121393385
