Size:56961, Duration(usec):1087741
Size:48602, Duration(usec):1433744
Size:152517, Duration(usec):664534
Size:48742, Duration(usec):2613230
Size:73841, Duration(usec):2580257
Size:436987, Duration(usec):8334678
Size:749494, Duration(usec):2190674
Size:21630, Duration(usec):820655
Size:2512219, Duration(usec):27270738
Size:1896962, Duration(usec):20818975
Size:28432, Duration(usec):153052
Size:10478, Duration(usec):23759941
Size:1861328, Duration(usec):19973177
Size:55554, Duration(usec):253662
Size:21740, Duration(usec):662190
Size:4718048, Duration(usec):55392075
Size:592599, Duration(usec):14406153
Size:11302, Duration(usec):90352
Size:1553795, Duration(usec):13245206
Size:74, Duration(usec):69307
Size:4902, Duration(usec):95225
Size:3781362, Duration(usec):27739254
Size:4165940, Duration(usec):64780826
Size:223952, Duration(usec):21211618
Size:21497, Duration(usec):20431784
Size:595692, Duration(usec):5287990
Size:535871, Duration(usec):23954538
Size:17730939, Duration(usec):187343530
Size:8851364, Duration(usec):68864352
Size:3898, Duration(usec):31625
Size:4822459, Duration(usec):79825675
Size:527077, Duration(usec):1626597
Size:5576341, Duration(usec):42214321
Size:6303, Duration(usec):73416488
Size:17252, Duration(usec):417346
Size:29109, Duration(usec):432650
Size:55982, Duration(usec):191047
Size:25861, Duration(usec):159579795
Size:62129, Duration(usec):857593
Size:20467, Duration(usec):22646909
Size:37434, Duration(usec):52718958
Size:43493, Duration(usec):142594346
Size:42906, Duration(usec):33183444
Size:2350160, Duration(usec):32721420
Size:29660, Duration(usec):140070673
Size:24263, Duration(usec):5440974
Size:16241, Duration(usec):138886785
Size:4896, Duration(usec):26713
Size:47151, Duration(usec):285138
Size:2533, Duration(usec):128730850
