Size:56961, Duration(usec):165273
Size:48602, Duration(usec):78700
Size:152517, Duration(usec):505395
Size:48742, Duration(usec):103765
Size:73841, Duration(usec):157398
Size:436987, Duration(usec):2241311
Size:749494, Duration(usec):4445873
Size:21630, Duration(usec):30116
Size:2512219, Duration(usec):15551751
Size:1896962, Duration(usec):12088446
Size:28432, Duration(usec):128273
Size:10478, Duration(usec):14858563
Size:1861328, Duration(usec):11965385
Size:55554, Duration(usec):109462
Size:21740, Duration(usec):154124
Size:4718048, Duration(usec):31448716
Size:592599, Duration(usec):14746741
Size:11302, Duration(usec):6994622
Size:1553795, Duration(usec):8586085
Size:74, Duration(usec):33358
Size:4902, Duration(usec):6303845
Size:3781362, Duration(usec):26134629
Size:4165940, Duration(usec):26037352
Size:223952, Duration(usec):24984890
Size:21497, Duration(usec):24932021
Size:595692, Duration(usec):4402794
Size:535871, Duration(usec):27989739
Size:17730939, Duration(usec):125344428
Size:8851364, Duration(usec):82856750
Size:3898, Duration(usec):32029
Size:4822459, Duration(usec):31486123
Size:527077, Duration(usec):3170267
Size:5576341, Duration(usec):32829221
Size:6303, Duration(usec):30016281
Size:17252, Duration(usec):1277692
Size:29109, Duration(usec):107664
Size:55982, Duration(usec):513043
Size:25861, Duration(usec):119174598
Size:62129, Duration(usec):16676181
Size:20467, Duration(usec):28520299
Size:37434, Duration(usec):25612015
Size:43493, Duration(usec):115418249
Size:42906, Duration(usec):75000090
Size:2350160, Duration(usec):29344006
Size:29660, Duration(usec):114867447
Size:24263, Duration(usec):13074134
Size:16241, Duration(usec):114615726
Size:4896, Duration(usec):17521
Size:47151, Duration(usec):81509
Size:2533, Duration(usec):112356933
