Size:56961, Duration(usec):155972
Size:48602, Duration(usec):51493
Size:152517, Duration(usec):756942
Size:48742, Duration(usec):50444
Size:73841, Duration(usec):285876
Size:436987, Duration(usec):2573501
Size:749494, Duration(usec):4740218
Size:21630, Duration(usec):38499
Size:2512219, Duration(usec):17632325
Size:1896962, Duration(usec):12531826
Size:28432, Duration(usec):120651
Size:10478, Duration(usec):16937587
Size:1861328, Duration(usec):13245794
Size:55554, Duration(usec):74138
Size:21740, Duration(usec):148462
Size:4718048, Duration(usec):32722038
Size:592599, Duration(usec):13954319
Size:11302, Duration(usec):7453167
Size:1553795, Duration(usec):10698522
Size:74, Duration(usec):4704
Size:4902, Duration(usec):8415830
Size:3781362, Duration(usec):25422291
Size:4165940, Duration(usec):26265374
Size:223952, Duration(usec):26613552
Size:21497, Duration(usec):26440192
Size:595692, Duration(usec):4875738
Size:535871, Duration(usec):27279297
Size:17730939, Duration(usec):124386006
Size:8851364, Duration(usec):82121310
Size:3898, Duration(usec):89229
Size:4822459, Duration(usec):34470134
Size:527077, Duration(usec):4683465
Size:5576341, Duration(usec):39202952
Size:6303, Duration(usec):33007944
Size:17252, Duration(usec):4534869
Size:29109, Duration(usec):204027
Size:55982, Duration(usec):3642919
Size:25861, Duration(usec):118244058
Size:62129, Duration(usec):18050548
Size:20467, Duration(usec):34880491
Size:37434, Duration(usec):28329060
Size:43493, Duration(usec):114762902
Size:42906, Duration(usec):74389960
Size:2350160, Duration(usec):29792548
Size:29660, Duration(usec):114233186
Size:24263, Duration(usec):13567190
Size:16241, Duration(usec):114072608
Size:4896, Duration(usec):16945
Size:47151, Duration(usec):95495
Size:2533, Duration(usec):111813807
