Size:56961, Duration(usec):1582032
Size:48602, Duration(usec):1228522
Size:152517, Duration(usec):1334115
Size:48742, Duration(usec):1249242
Size:73841, Duration(usec):4986558
Size:436987, Duration(usec):591464
Size:749494, Duration(usec):2872489
Size:21630, Duration(usec):955747
Size:2512219, Duration(usec):42365465
Size:1896962, Duration(usec):26003706
Size:28432, Duration(usec):656621
Size:10478, Duration(usec):35321689
Size:1861328, Duration(usec):15662710
Size:55554, Duration(usec):150810
Size:21740, Duration(usec):74870
Size:4718048, Duration(usec):159205586
Size:592599, Duration(usec):6180114
Size:11302, Duration(usec):4156928
Size:1553795, Duration(usec):11438976
Size:74, Duration(usec):112317
Size:4902, Duration(usec):40967
Size:3781362, Duration(usec):16387850
Size:4165940, Duration(usec):90500741
Size:223952, Duration(usec):21665700
Size:21497, Duration(usec):20339798
Size:595692, Duration(usec):32190854
Size:535871, Duration(usec):14833135
Size:17730939, Duration(usec):576182136
Size:8851364, Duration(usec):62247696
Size:3898, Duration(usec):221070
Size:4822459, Duration(usec):199668219
Size:527077, Duration(usec):13483643
Size:5576341, Duration(usec):380380700
Size:6303, Duration(usec):532592
Size:17252, Duration(usec):586588
Size:29109, Duration(usec):2608100
Size:55982, Duration(usec):5698658
Size:25861, Duration(usec):1176798
Size:62129, Duration(usec):10780031
Size:20467, Duration(usec):341700778
Size:37434, Duration(usec):143706599
Size:43493, Duration(usec):486405668
Size:42906, Duration(usec):490412
Size:2350160, Duration(usec):655057072
Size:29660, Duration(usec):934767
Size:24263, Duration(usec):177768
Size:16241, Duration(usec):1232326
Size:4896, Duration(usec):1785949
Size:47151, Duration(usec):119862631
Size:2533, Duration(usec):26817674
