Size:56961, Duration(usec):2941450
Size:48602, Duration(usec):815587
Size:152517, Duration(usec):8254571
Size:48742, Duration(usec):1030941
Size:73841, Duration(usec):5407653
Size:436987, Duration(usec):5260208
Size:749494, Duration(usec):9162733
Size:21630, Duration(usec):104225
Size:2512219, Duration(usec):46602039
Size:1896962, Duration(usec):28022913
Size:28432, Duration(usec):98691
Size:10478, Duration(usec):39551612
Size:1861328, Duration(usec):22045482
Size:55554, Duration(usec):173664
Size:21740, Duration(usec):114599
Size:4718048, Duration(usec):80984646
Size:592599, Duration(usec):7172798
Size:11302, Duration(usec):286030
Size:1553795, Duration(usec):21601955
Size:74, Duration(usec):105801
Size:4902, Duration(usec):65734
Size:3781362, Duration(usec):67957216
Size:4165940, Duration(usec):64146574
Size:223952, Duration(usec):782108
Size:21497, Duration(usec):167379
Size:595692, Duration(usec):6583729
Size:535871, Duration(usec):13749102
Size:17730939, Duration(usec):336629384
Size:8851364, Duration(usec):244852325
Size:3898, Duration(usec):442330
Size:4822459, Duration(usec):426270315
Size:527077, Duration(usec):58513266
Size:5576341, Duration(usec):252692942
Size:6303, Duration(usec):465853
Size:17252, Duration(usec):42532297
Size:29109, Duration(usec):132196
Size:55982, Duration(usec):13317089
Size:25861, Duration(usec):10024461
Size:62129, Duration(usec):414839
Size:20467, Duration(usec):213576474
Size:37434, Duration(usec):370082131
Size:43493, Duration(usec):247144980
Size:42906, Duration(usec):173450812
Size:2350160, Duration(usec):116001872
Size:29660, Duration(usec):79697236
Size:24263, Duration(usec):60176174
Size:16241, Duration(usec):77357655
Size:4896, Duration(usec):63853352
Size:47151, Duration(usec):97712658
Size:2533, Duration(usec):57030737
