Size:56961, Duration(usec):4821970
Size:48602, Duration(usec):455112
Size:152517, Duration(usec):1292050
Size:48742, Duration(usec):418905
Size:73841, Duration(usec):7423406
Size:436987, Duration(usec):2534263
Size:749494, Duration(usec):10850432
Size:21630, Duration(usec):170284
Size:2512219, Duration(usec):35582327
Size:1896962, Duration(usec):36820514
Size:28432, Duration(usec):301083
Size:10478, Duration(usec):28580855
Size:1861328, Duration(usec):41642108
Size:55554, Duration(usec):72297
Size:21740, Duration(usec):33252
Size:4718048, Duration(usec):89140283
Size:592599, Duration(usec):24761432
Size:11302, Duration(usec):373474
Size:1553795, Duration(usec):21107692
Size:74, Duration(usec):153295
Size:4902, Duration(usec):177307
Size:3781362, Duration(usec):26956486
Size:4165940, Duration(usec):80715798
Size:223952, Duration(usec):11298906
Size:21497, Duration(usec):9835578
Size:595692, Duration(usec):63587216
Size:535871, Duration(usec):12894345
Size:17730939, Duration(usec):555396057
Size:8851364, Duration(usec):65991516
Size:3898, Duration(usec):1597925
Size:4822459, Duration(usec):165698627
Size:527077, Duration(usec):10658599
Size:5576341, Duration(usec):586235157
Size:6303, Duration(usec):4165028
Size:17252, Duration(usec):285084
Size:29109, Duration(usec):15648175
Size:55982, Duration(usec):18956331
Size:25861, Duration(usec):4127700
Size:62129, Duration(usec):1560392
Size:20467, Duration(usec):547142026
Size:37434, Duration(usec):109551512
Size:43493, Duration(usec):465593921
Size:42906, Duration(usec):429707
Size:2350160, Duration(usec):409417494
Size:29660, Duration(usec):44146217
Size:24263, Duration(usec):4937103
Size:16241, Duration(usec):59272066
Size:4896, Duration(usec):74552122
Size:47151, Duration(usec):86727947
Size:2533, Duration(usec):38945170
