Size:56961, Duration(usec):290021
Size:48602, Duration(usec):230793
Size:152517, Duration(usec):903038
Size:48742, Duration(usec):232567
Size:73841, Duration(usec):397121
Size:436987, Duration(usec):2876316
Size:749494, Duration(usec):4751774
Size:21630, Duration(usec):241226
Size:2512219, Duration(usec):16501981
Size:1896962, Duration(usec):12653546
Size:28432, Duration(usec):135533
Size:10478, Duration(usec):15122441
Size:1861328, Duration(usec):12613182
Size:55554, Duration(usec):314326
Size:21740, Duration(usec):86376
Size:4718048, Duration(usec):31845285
Size:592599, Duration(usec):11851494
Size:11302, Duration(usec):3493128
Size:1553795, Duration(usec):10318362
Size:74, Duration(usec):27431
Size:4902, Duration(usec):245432
Size:3781362, Duration(usec):25057496
Size:4165940, Duration(usec):27536235
Size:223952, Duration(usec):18543965
Size:21497, Duration(usec):18251550
Size:595692, Duration(usec):3824885
Size:535871, Duration(usec):25449484
Size:17730939, Duration(usec):116053942
Size:8851364, Duration(usec):76786894
Size:3898, Duration(usec):18013
Size:4822459, Duration(usec):30956138
Size:527077, Duration(usec):3373659
Size:5576341, Duration(usec):37064394
Size:6303, Duration(usec):28327397
Size:17252, Duration(usec):121881
Size:29109, Duration(usec):137373
Size:55982, Duration(usec):286689
Size:25861, Duration(usec):105051715
Size:62129, Duration(usec):3026909
Size:20467, Duration(usec):29334220
Size:37434, Duration(usec):20080221
Size:43493, Duration(usec):98504739
Size:42906, Duration(usec):62603116
Size:2350160, Duration(usec):15134328
Size:29660, Duration(usec):97615930
Size:24263, Duration(usec):3715458
Size:16241, Duration(usec):97205321
Size:4896, Duration(usec):100887
Size:47151, Duration(usec):248946
Size:2533, Duration(usec):93146324
