Size:56961, Duration(usec):185795
Size:48602, Duration(usec):108173
Size:152517, Duration(usec):747695
Size:48742, Duration(usec):109939
Size:73841, Duration(usec):255161
Size:436987, Duration(usec):2787744
Size:749494, Duration(usec):4560039
Size:21630, Duration(usec):50247
Size:2512219, Duration(usec):18399776
Size:1896962, Duration(usec):11920873
Size:28432, Duration(usec):175788
Size:10478, Duration(usec):17602565
Size:1861328, Duration(usec):12225070
Size:55554, Duration(usec):592331
Size:21740, Duration(usec):506678
Size:4718048, Duration(usec):31613400
Size:592599, Duration(usec):13134801
Size:11302, Duration(usec):6339549
Size:1553795, Duration(usec):11260029
Size:74, Duration(usec):13830
Size:4902, Duration(usec):7978346
Size:3781362, Duration(usec):26472680
Size:4165940, Duration(usec):25991826
Size:223952, Duration(usec):24179336
Size:21497, Duration(usec):24143441
Size:595692, Duration(usec):3562349
Size:535871, Duration(usec):27877805
Size:17730939, Duration(usec):117672913
Size:8851364, Duration(usec):81148616
Size:3898, Duration(usec):134823
Size:4822459, Duration(usec):31204135
Size:527077, Duration(usec):4524606
Size:5576341, Duration(usec):37849366
Size:6303, Duration(usec):29549668
Size:17252, Duration(usec):2408803
Size:29109, Duration(usec):187274
Size:55982, Duration(usec):1456623
Size:25861, Duration(usec):110758415
Size:62129, Duration(usec):14797809
Size:20467, Duration(usec):32951255
Size:37434, Duration(usec):24381926
Size:43493, Duration(usec):106864125
Size:42906, Duration(usec):72499916
Size:2350160, Duration(usec):25230216
Size:29660, Duration(usec):106270669
Size:24263, Duration(usec):11353836
Size:16241, Duration(usec):106137921
Size:4896, Duration(usec):48393
Size:47151, Duration(usec):84770
Size:2533, Duration(usec):103596816
