Size:56961, Duration(usec):173236
Size:48602, Duration(usec):55032
Size:152517, Duration(usec):592251
Size:48742, Duration(usec):80564
Size:73841, Duration(usec):359097
Size:436987, Duration(usec):2511691
Size:749494, Duration(usec):4518628
Size:21630, Duration(usec):53754
Size:2512219, Duration(usec):16399919
Size:1896962, Duration(usec):12226510
Size:28432, Duration(usec):70928
Size:10478, Duration(usec):15533600
Size:1861328, Duration(usec):12140990
Size:55554, Duration(usec):103425
Size:21740, Duration(usec):50115
Size:4718048, Duration(usec):32619785
Size:592599, Duration(usec):13166677
Size:11302, Duration(usec):6657349
Size:1553795, Duration(usec):10454796
Size:74, Duration(usec):25370
Size:4902, Duration(usec):6038822
Size:3781362, Duration(usec):25388442
Size:4165940, Duration(usec):27095276
Size:223952, Duration(usec):25135622
Size:21497, Duration(usec):24993879
Size:595692, Duration(usec):4211159
Size:535871, Duration(usec):27252047
Size:17730939, Duration(usec):120554463
Size:8851364, Duration(usec):82600472
Size:3898, Duration(usec):10973
Size:4822459, Duration(usec):32470012
Size:527077, Duration(usec):3464690
Size:5576341, Duration(usec):38736950
Size:6303, Duration(usec):30911079
Size:17252, Duration(usec):1364107
Size:29109, Duration(usec):75603
Size:55982, Duration(usec):455628
Size:25861, Duration(usec):113609863
Size:62129, Duration(usec):15627047
Size:20467, Duration(usec):33854063
Size:37434, Duration(usec):25650052
Size:43493, Duration(usec):109745814
Size:42906, Duration(usec):73928801
Size:2350160, Duration(usec):26613934
Size:29660, Duration(usec):109474769
Size:24263, Duration(usec):13171258
Size:16241, Duration(usec):110156759
Size:4896, Duration(usec):15207
Size:47151, Duration(usec):80613
Size:2533, Duration(usec):107615688
