Size:56961, Duration(usec):296983
Size:48602, Duration(usec):161980
Size:152517, Duration(usec):780710
Size:48742, Duration(usec):189746
Size:73841, Duration(usec):345428
Size:436987, Duration(usec):2594088
Size:749494, Duration(usec):4538501
Size:21630, Duration(usec):53603
Size:2512219, Duration(usec):18838070
Size:1896962, Duration(usec):12147680
Size:28432, Duration(usec):527618
Size:10478, Duration(usec):17845873
Size:1861328, Duration(usec):12151867
Size:55554, Duration(usec):114702
Size:21740, Duration(usec):44333
Size:4718048, Duration(usec):33932523
Size:592599, Duration(usec):13919749
Size:11302, Duration(usec):5598662
Size:1553795, Duration(usec):10211705
Size:74, Duration(usec):18403
Size:4902, Duration(usec):6836036
Size:3781362, Duration(usec):25521315
Size:4165940, Duration(usec):26994151
Size:223952, Duration(usec):25105860
Size:21497, Duration(usec):24991121
Size:595692, Duration(usec):3630429
Size:535871, Duration(usec):26171999
Size:17730939, Duration(usec):120766265
Size:8851364, Duration(usec):80669281
Size:3898, Duration(usec):632532
Size:4822459, Duration(usec):32808780
Size:527077, Duration(usec):3560421
Size:5576341, Duration(usec):37248186
Size:6303, Duration(usec):30932146
Size:17252, Duration(usec):1153262
Size:29109, Duration(usec):93259
Size:55982, Duration(usec):197002
Size:25861, Duration(usec):112826102
Size:62129, Duration(usec):14241280
Size:20467, Duration(usec):31690087
Size:37434, Duration(usec):24974217
Size:43493, Duration(usec):108256892
Size:42906, Duration(usec):70522509
Size:2350160, Duration(usec):23339254
Size:29660, Duration(usec):107542227
Size:24263, Duration(usec):10151073
Size:16241, Duration(usec):107319649
Size:4896, Duration(usec):21051
Size:47151, Duration(usec):535738
Size:2533, Duration(usec):104415580
