Size:56961, Duration(usec):261227
Size:48602, Duration(usec):194274
Size:152517, Duration(usec):799809
Size:48742, Duration(usec):194966
Size:73841, Duration(usec):353969
Size:436987, Duration(usec):2752781
Size:749494, Duration(usec):4482880
Size:21630, Duration(usec):52820
Size:2512219, Duration(usec):13225085
Size:1896962, Duration(usec):12304162
Size:28432, Duration(usec):455458
Size:10478, Duration(usec):12225274
Size:1861328, Duration(usec):13034944
Size:55554, Duration(usec):238158
Size:21740, Duration(usec):52910
Size:4718048, Duration(usec):35134026
Size:592599, Duration(usec):14569331
Size:11302, Duration(usec):5863986
Size:1553795, Duration(usec):12557285
Size:74, Duration(usec):681732
Size:4902, Duration(usec):1406590
Size:3781362, Duration(usec):25915221
Size:4165940, Duration(usec):27625199
Size:223952, Duration(usec):26401002
Size:21497, Duration(usec):26318683
Size:595692, Duration(usec):3780663
Size:535871, Duration(usec):27373967
Size:17730939, Duration(usec):120841725
Size:8851364, Duration(usec):80024826
Size:3898, Duration(usec):1131858
Size:4822459, Duration(usec):30995655
Size:527077, Duration(usec):3677870
Size:5576341, Duration(usec):37277284
Size:6303, Duration(usec):29135450
Size:17252, Duration(usec):1240276
Size:29109, Duration(usec):99351
Size:55982, Duration(usec):226089
Size:25861, Duration(usec):112916671
Size:62129, Duration(usec):15602867
Size:20467, Duration(usec):31697819
Size:37434, Duration(usec):23428313
Size:43493, Duration(usec):108301920
Size:42906, Duration(usec):69978691
Size:2350160, Duration(usec):23448676
Size:29660, Duration(usec):107601128
Size:24263, Duration(usec):10647828
Size:16241, Duration(usec):107331013
Size:4896, Duration(usec):22661
Size:47151, Duration(usec):488032
Size:2533, Duration(usec):104426951
