Size:56961, Duration(usec):293308
Size:48602, Duration(usec):98532
Size:152517, Duration(usec):830521
Size:48742, Duration(usec):103035
Size:73841, Duration(usec):292265
Size:436987, Duration(usec):2868326
Size:749494, Duration(usec):4720451
Size:21630, Duration(usec):41272
Size:2512219, Duration(usec):16120592
Size:1896962, Duration(usec):12340645
Size:28432, Duration(usec):119526
Size:10478, Duration(usec):14364215
Size:1861328, Duration(usec):12598384
Size:55554, Duration(usec):83028
Size:21740, Duration(usec):42450
Size:4718048, Duration(usec):30800244
Size:592599, Duration(usec):10641927
Size:11302, Duration(usec):932565
Size:1553795, Duration(usec):9802884
Size:74, Duration(usec):16279
Size:4902, Duration(usec):7155
Size:3781362, Duration(usec):24818865
Size:4165940, Duration(usec):27207271
Size:223952, Duration(usec):14733659
Size:21497, Duration(usec):14343694
Size:595692, Duration(usec):3892765
Size:535871, Duration(usec):24253648
Size:17730939, Duration(usec):116783632
Size:8851364, Duration(usec):74011093
Size:3898, Duration(usec):17268
Size:4822459, Duration(usec):30802951
Size:527077, Duration(usec):3453374
Size:5576341, Duration(usec):36741142
Size:6303, Duration(usec):27619117
Size:17252, Duration(usec):123132
Size:29109, Duration(usec):101235
Size:55982, Duration(usec):183327
Size:25861, Duration(usec):103018209
Size:62129, Duration(usec):1468393
Size:20467, Duration(usec):27006072
Size:37434, Duration(usec):17191162
Size:43493, Duration(usec):94718017
Size:42906, Duration(usec):56212826
Size:2350160, Duration(usec):15448593
Size:29660, Duration(usec):93570966
Size:24263, Duration(usec):48016
Size:16241, Duration(usec):93009938
Size:4896, Duration(usec):20552
Size:47151, Duration(usec):106365
Size:2533, Duration(usec):87934620
