Size:56961, Duration(usec):10271404
Size:48602, Duration(usec):921993
Size:152517, Duration(usec):607146
Size:48742, Duration(usec):202306
Size:73841, Duration(usec):2271804
Size:436987, Duration(usec):7238815
Size:749494, Duration(usec):4156826
Size:21630, Duration(usec):136618
Size:2512219, Duration(usec):31192150
Size:1896962, Duration(usec):36699269
Size:28432, Duration(usec):2299216
Size:10478, Duration(usec):24191556
Size:1861328, Duration(usec):38119026
Size:55554, Duration(usec):149725
Size:21740, Duration(usec):87654
Size:4718048, Duration(usec):82955779
Size:592599, Duration(usec):20995263
Size:11302, Duration(usec):375384
Size:1553795, Duration(usec):10715836
Size:74, Duration(usec):118992
Size:4902, Duration(usec):124161
Size:3781362, Duration(usec):66876325
Size:4165940, Duration(usec):58715401
Size:223952, Duration(usec):11603657
Size:21497, Duration(usec):10250842
Size:595692, Duration(usec):14731517
Size:535871, Duration(usec):23021838
Size:17730939, Duration(usec):508506738
Size:8851364, Duration(usec):390407378
Size:3898, Duration(usec):113348
Size:4822459, Duration(usec):58274875
Size:527077, Duration(usec):2240138
Size:5576341, Duration(usec):330914981
Size:6303, Duration(usec):1244925
Size:17252, Duration(usec):17501
Size:29109, Duration(usec):698483
Size:55982, Duration(usec):3642216
Size:25861, Duration(usec):10925093
Size:62129, Duration(usec):333048
Size:20467, Duration(usec):291781267
Size:37434, Duration(usec):2274272
Size:43493, Duration(usec):418688612
Size:42906, Duration(usec):318802573
Size:2350160, Duration(usec):188526101
Size:29660, Duration(usec):63358062
Size:24263, Duration(usec):50512051
Size:16241, Duration(usec):68972606
Size:4896, Duration(usec):43104378
Size:47151, Duration(usec):62878647
Size:2533, Duration(usec):48645714
