Size:56961, Duration(usec):5364744
Size:48602, Duration(usec):19458774
Size:152517, Duration(usec):6471490
Size:48742, Duration(usec):5145426
Size:73841, Duration(usec):3669162
Size:436987, Duration(usec):5692161
Size:749494, Duration(usec):12263946
Size:21630, Duration(usec):109043
Size:2512219, Duration(usec):50346381
Size:1896962, Duration(usec):38255129
Size:28432, Duration(usec):1725555
Size:10478, Duration(usec):43314989
Size:1861328, Duration(usec):41181388
Size:55554, Duration(usec):377639
Size:21740, Duration(usec):101120
Size:4718048, Duration(usec):419491036
Size:592599, Duration(usec):23443508
Size:11302, Duration(usec):1181798
Size:1553795, Duration(usec):22325465
Size:74, Duration(usec):415666
Size:4902, Duration(usec):141043
Size:3781362, Duration(usec):373768429
Size:4165940, Duration(usec):364771250
Size:223952, Duration(usec):9957757
Size:21497, Duration(usec):8587262
Size:595692, Duration(usec):10666583
Size:535871, Duration(usec):13486922
Size:17730939, Duration(usec):551138509
Size:8851364, Duration(usec):460878057
Size:3898, Duration(usec):130770
Size:4822459, Duration(usec):416597214
Size:527077, Duration(usec):47127963
Size:5576341, Duration(usec):26633812
Size:6303, Duration(usec):2101421
Size:17252, Duration(usec):29959877
Size:29109, Duration(usec):463674
Size:55982, Duration(usec):612237
Size:25861, Duration(usec):1059585
Size:62129, Duration(usec):595034
Size:20467, Duration(usec):93171
Size:37434, Duration(usec):360469742
Size:43493, Duration(usec):461340475
Size:42906, Duration(usec):389878595
Size:2350160, Duration(usec):331615007
Size:29660, Duration(usec):70580673
Size:24263, Duration(usec):246011564
Size:16241, Duration(usec):68447889
Size:4896, Duration(usec):25688
Size:47151, Duration(usec):82177
Size:2533, Duration(usec):48120971
