Size:56961, Duration(usec):3695947
Size:48602, Duration(usec):896885
Size:152517, Duration(usec):1708548
Size:48742, Duration(usec):169883
Size:73841, Duration(usec):5386534
Size:436987, Duration(usec):1966522
Size:749494, Duration(usec):12575947
Size:21630, Duration(usec):79729
Size:2512219, Duration(usec):43535146
Size:1896962, Duration(usec):44987391
Size:28432, Duration(usec):128331
Size:10478, Duration(usec):36555105
Size:1861328, Duration(usec):29836784
Size:55554, Duration(usec):124414
Size:21740, Duration(usec):35963
Size:4718048, Duration(usec):86990978
Size:592599, Duration(usec):13855531
Size:11302, Duration(usec):3123780
Size:1553795, Duration(usec):21899773
Size:74, Duration(usec):171051
Size:4902, Duration(usec):40577
Size:3781362, Duration(usec):22197247
Size:4165940, Duration(usec):349399028
Size:223952, Duration(usec):8509084
Size:21497, Duration(usec):7780264
Size:595692, Duration(usec):13190062
Size:535871, Duration(usec):27341183
Size:17730939, Duration(usec):268043306
Size:8851364, Duration(usec):57744385
Size:3898, Duration(usec):845027
Size:4822459, Duration(usec):180256854
Size:527077, Duration(usec):8894797
Size:5576341, Duration(usec):198892361
Size:6303, Duration(usec):1866661
Size:17252, Duration(usec):146759
Size:29109, Duration(usec):1249655
Size:55982, Duration(usec):9613499
Size:25861, Duration(usec):2654597
Size:62129, Duration(usec):2850767
Size:20467, Duration(usec):159736819
Size:37434, Duration(usec):124189467
Size:43493, Duration(usec):178546051
Size:42906, Duration(usec):88271
Size:2350160, Duration(usec):100201963
Size:29660, Duration(usec):65466360
Size:24263, Duration(usec):230741320
Size:16241, Duration(usec):102445058
Size:4896, Duration(usec):60876197
Size:47151, Duration(usec):86926939
Size:2533, Duration(usec):82118136
