Size:56961, Duration(usec):2443123
Size:48602, Duration(usec):568836
Size:152517, Duration(usec):2176672
Size:48742, Duration(usec):1388376
Size:73841, Duration(usec):871012
Size:436987, Duration(usec):6515491
Size:749494, Duration(usec):9122147
Size:21630, Duration(usec):103748
Size:2512219, Duration(usec):28185764
Size:1896962, Duration(usec):6908837
Size:28432, Duration(usec):828523
Size:10478, Duration(usec):25835461
Size:1861328, Duration(usec):23139294
Size:55554, Duration(usec):323350
Size:21740, Duration(usec):377131
Size:4718048, Duration(usec):50595340
Size:592599, Duration(usec):18846573
Size:11302, Duration(usec):195781
Size:1553795, Duration(usec):24510375
Size:74, Duration(usec):281463
Size:4902, Duration(usec):125346
Size:3781362, Duration(usec):93802575
Size:4165940, Duration(usec):77098543
Size:223952, Duration(usec):27566849
Size:21497, Duration(usec):27054833
Size:595692, Duration(usec):1946929
Size:535871, Duration(usec):98962800
Size:17730939, Duration(usec):151984437
Size:8851364, Duration(usec):153343950
Size:3898, Duration(usec):70716
Size:4822459, Duration(usec):67663614
Size:527077, Duration(usec):4218069
Size:5576341, Duration(usec):89586784
Size:6303, Duration(usec):63920416
Size:17252, Duration(usec):51914
Size:29109, Duration(usec):42277
Size:55982, Duration(usec):136273
Size:25861, Duration(usec):133468847
Size:62129, Duration(usec):1495184
Size:20467, Duration(usec):76557748
Size:37434, Duration(usec):49836861
Size:43493, Duration(usec):122233727
Size:42906, Duration(usec):129518938
Size:2350160, Duration(usec):22486232
Size:29660, Duration(usec):120591767
Size:24263, Duration(usec):37940836
Size:16241, Duration(usec):119800776
Size:4896, Duration(usec):116389
Size:47151, Duration(usec):177005
Size:2533, Duration(usec):113072254
