Size:56961, Duration(usec):9730429
Size:48602, Duration(usec):582416
Size:152517, Duration(usec):997917
Size:48742, Duration(usec):734505
Size:73841, Duration(usec):988035
Size:436987, Duration(usec):21965844
Size:749494, Duration(usec):2362787
Size:21630, Duration(usec):7328467
Size:2512219, Duration(usec):19068134
Size:1896962, Duration(usec):60001711
Size:28432, Duration(usec):8767731
Size:10478, Duration(usec):18487206
Size:1861328, Duration(usec):18224536
Size:55554, Duration(usec):21661496
Size:21740, Duration(usec):21542286
Size:4718048, Duration(usec):43315139
Size:592599, Duration(usec):21867539
Size:11302, Duration(usec):54907894
Size:1553795, Duration(usec):56745491
Size:74, Duration(usec):14461923
Size:4902, Duration(usec):9936853
Size:3781362, Duration(usec):111011971
Size:4165940, Duration(usec):88027443
Size:223952, Duration(usec):37748648
Size:21497, Duration(usec):37630354
Size:595692, Duration(usec):62502590
Size:535871, Duration(usec):115678100
Size:17730939, Duration(usec):187652766
Size:8851364, Duration(usec):175601812
Size:3898, Duration(usec):38330
Size:4822459, Duration(usec):38045423
Size:527077, Duration(usec):1868824
Size:5576341, Duration(usec):107139066
Size:6303, Duration(usec):36568010
Size:17252, Duration(usec):71991
Size:29109, Duration(usec):55186520
Size:55982, Duration(usec):170145
Size:25861, Duration(usec):181622118
Size:62129, Duration(usec):29783504
Size:20467, Duration(usec):102799568
Size:37434, Duration(usec):31904687
Size:43493, Duration(usec):178460728
Size:42906, Duration(usec):168026862
Size:2350160, Duration(usec):44634715
Size:29660, Duration(usec):177993664
Size:24263, Duration(usec):74951505
Size:16241, Duration(usec):177777421
Size:4896, Duration(usec):30436
Size:47151, Duration(usec):167441
Size:2533, Duration(usec):175518660
