Size:56961, Duration(usec):340494
Size:48602, Duration(usec):263393
Size:152517, Duration(usec):953247
Size:48742, Duration(usec):267568
Size:73841, Duration(usec):456150
Size:436987, Duration(usec):2794817
Size:749494, Duration(usec):4743109
Size:21630, Duration(usec):103117
Size:2512219, Duration(usec):17338477
Size:1896962, Duration(usec):12895341
Size:28432, Duration(usec):122588
Size:10478, Duration(usec):16554871
Size:1861328, Duration(usec):12132091
Size:55554, Duration(usec):295749
Size:21740, Duration(usec):162926
Size:4718048, Duration(usec):32021242
Size:592599, Duration(usec):15131932
Size:11302, Duration(usec):7839520
Size:1553795, Duration(usec):9121004
Size:74, Duration(usec):31377
Size:4902, Duration(usec):7979662
Size:3781362, Duration(usec):27445101
Size:4165940, Duration(usec):28263410
Size:223952, Duration(usec):26269030
Size:21497, Duration(usec):26114160
Size:595692, Duration(usec):6426931
Size:535871, Duration(usec):29069910
Size:17730939, Duration(usec):122613585
Size:8851364, Duration(usec):82345917
Size:3898, Duration(usec):35391
Size:4822459, Duration(usec):32578338
Size:527077, Duration(usec):3212151
Size:5576341, Duration(usec):35662851
Size:6303, Duration(usec):31116130
Size:17252, Duration(usec):1503475
Size:29109, Duration(usec):129852
Size:55982, Duration(usec):702701
Size:25861, Duration(usec):116488128
Size:62129, Duration(usec):17379897
Size:20467, Duration(usec):31500793
Size:37434, Duration(usec):26559372
Size:43493, Duration(usec):112991929
Size:42906, Duration(usec):74469170
Size:2350160, Duration(usec):28498461
Size:29660, Duration(usec):112485214
Size:24263, Duration(usec):15074466
Size:16241, Duration(usec):112340376
Size:4896, Duration(usec):45033
Size:47151, Duration(usec):303476
Size:2533, Duration(usec):110081578
