Size:56961, Duration(usec):673796
Size:48602, Duration(usec):533765
Size:152517, Duration(usec):3008329
Size:48742, Duration(usec):674606
Size:73841, Duration(usec):8405000
Size:436987, Duration(usec):5236416
Size:749494, Duration(usec):7985679
Size:21630, Duration(usec):64992
Size:2512219, Duration(usec):47517108
Size:1896962, Duration(usec):33323132
Size:28432, Duration(usec):77112
Size:10478, Duration(usec):33459057
Size:1861328, Duration(usec):53954711
Size:55554, Duration(usec):193069
Size:21740, Duration(usec):75967
Size:4718048, Duration(usec):69467692
Size:592599, Duration(usec):12432762
Size:11302, Duration(usec):1279813
Size:1553795, Duration(usec):24599909
Size:74, Duration(usec):52789
Size:4902, Duration(usec):204444
Size:3781362, Duration(usec):55839589
Size:4165940, Duration(usec):42475123
Size:223952, Duration(usec):24348838
Size:21497, Duration(usec):21453213
Size:595692, Duration(usec):15717503
Size:535871, Duration(usec):9142325
Size:17730939, Duration(usec):291377498
Size:8851364, Duration(usec):137999422
Size:3898, Duration(usec):266778
Size:4822459, Duration(usec):105735938
Size:527077, Duration(usec):4712852
Size:5576341, Duration(usec):84188736
Size:6303, Duration(usec):859554
Size:17252, Duration(usec):118403
Size:29109, Duration(usec):549422
Size:55982, Duration(usec):11828728
Size:25861, Duration(usec):771330
Size:62129, Duration(usec):3188293
Size:20467, Duration(usec):5937204
Size:37434, Duration(usec):543395
Size:43493, Duration(usec):112163212
Size:42906, Duration(usec):321585
Size:2350160, Duration(usec):33878167
Size:29660, Duration(usec):1205084
Size:24263, Duration(usec):296796
Size:16241, Duration(usec):332566
Size:4896, Duration(usec):249376
Size:47151, Duration(usec):3670489
Size:2533, Duration(usec):33691
