Size:56961, Duration(usec):3534154
Size:48602, Duration(usec):325724
Size:152517, Duration(usec):1852229
Size:48742, Duration(usec):293561
Size:73841, Duration(usec):1289003
Size:436987, Duration(usec):3498898
Size:749494, Duration(usec):11391202
Size:21630, Duration(usec):5300229
Size:2512219, Duration(usec):46377155
Size:1896962, Duration(usec):33575095
Size:28432, Duration(usec):678984
Size:10478, Duration(usec):32276534
Size:1861328, Duration(usec):28430465
Size:55554, Duration(usec):95673
Size:21740, Duration(usec):124849
Size:4718048, Duration(usec):85172506
Size:592599, Duration(usec):6767488
Size:11302, Duration(usec):5720179
Size:1553795, Duration(usec):20560106
Size:74, Duration(usec):149649
Size:4902, Duration(usec):92061
Size:3781362, Duration(usec):23355856
Size:4165940, Duration(usec):77155781
Size:223952, Duration(usec):11119434
Size:21497, Duration(usec):8143861
Size:595692, Duration(usec):12753838
Size:535871, Duration(usec):15498130
Size:17730939, Duration(usec):298575669
Size:8851364, Duration(usec):62657709
Size:3898, Duration(usec):183269
Size:4822459, Duration(usec):94155314
Size:527077, Duration(usec):11098432
Size:5576341, Duration(usec):126509816
Size:6303, Duration(usec):1163654
Size:17252, Duration(usec):186548
Size:29109, Duration(usec):2434315
Size:55982, Duration(usec):1609847
Size:25861, Duration(usec):2562718
Size:62129, Duration(usec):1505035
Size:20467, Duration(usec):48203329
Size:37434, Duration(usec):286013
Size:43493, Duration(usec):119677770
Size:42906, Duration(usec):156597
Size:2350160, Duration(usec):44144999
Size:29660, Duration(usec):237525
Size:24263, Duration(usec):303006
Size:16241, Duration(usec):76728
Size:4896, Duration(usec):124798
Size:47151, Duration(usec):941581
Size:2533, Duration(usec):261843
