Size:56961, Duration(usec):5602250
Size:48602, Duration(usec):192121
Size:152517, Duration(usec):2902851
Size:48742, Duration(usec):294124
Size:73841, Duration(usec):2366026
Size:436987, Duration(usec):4706315
Size:749494, Duration(usec):10314995
Size:21630, Duration(usec):200780
Size:2512219, Duration(usec):38778687
Size:1896962, Duration(usec):34854544
Size:28432, Duration(usec):528218
Size:10478, Duration(usec):24678081
Size:1861328, Duration(usec):14944559
Size:55554, Duration(usec):960749
Size:21740, Duration(usec):166960
Size:4718048, Duration(usec):88244793
Size:592599, Duration(usec):5508578
Size:11302, Duration(usec):242784
Size:1553795, Duration(usec):23075926
Size:74, Duration(usec):137624
Size:4902, Duration(usec):136077
Size:3781362, Duration(usec):45127002
Size:4165940, Duration(usec):67474858
Size:223952, Duration(usec):15462644
Size:21497, Duration(usec):12387467
Size:595692, Duration(usec):9300112
Size:535871, Duration(usec):19661637
Size:17730939, Duration(usec):146569038
Size:8851364, Duration(usec):137513298
Size:3898, Duration(usec):471749
Size:4822459, Duration(usec):91041998
Size:527077, Duration(usec):7417742
Size:5576341, Duration(usec):114115040
Size:6303, Duration(usec):482553
Size:17252, Duration(usec):927439
Size:29109, Duration(usec):2660192
Size:55982, Duration(usec):2212918
Size:25861, Duration(usec):7144370
Size:62129, Duration(usec):1767009
Size:20467, Duration(usec):35804528
Size:37434, Duration(usec):167088
Size:43493, Duration(usec):379728
Size:42906, Duration(usec):373235
Size:2350160, Duration(usec):35714366
Size:29660, Duration(usec):1782963
Size:24263, Duration(usec):462061
Size:16241, Duration(usec):749062
Size:4896, Duration(usec):428642
Size:47151, Duration(usec):2155379
Size:2533, Duration(usec):71114
