Size:56961, Duration(usec):6790948
Size:48602, Duration(usec):3378054
Size:152517, Duration(usec):655896
Size:48742, Duration(usec):2780318
Size:73841, Duration(usec):851277
Size:436987, Duration(usec):4987332
Size:749494, Duration(usec):6284486
Size:21630, Duration(usec):125189
Size:2512219, Duration(usec):37123505
Size:1896962, Duration(usec):28353004
Size:28432, Duration(usec):223261
Size:10478, Duration(usec):23086350
Size:1861328, Duration(usec):30806440
Size:55554, Duration(usec):137405
Size:21740, Duration(usec):374252
Size:4718048, Duration(usec):86960341
Size:592599, Duration(usec):9244148
Size:11302, Duration(usec):252317
Size:1553795, Duration(usec):12011305
Size:74, Duration(usec):135904
Size:4902, Duration(usec):112430
Size:3781362, Duration(usec):66557477
Size:4165940, Duration(usec):76308773
Size:223952, Duration(usec):1284289
Size:21497, Duration(usec):418819
Size:595692, Duration(usec):5258617
Size:535871, Duration(usec):16366226
Size:17730939, Duration(usec):341123946
Size:8851364, Duration(usec):179140935
Size:3898, Duration(usec):109998
Size:4822459, Duration(usec):74540425
Size:527077, Duration(usec):2544811
Size:5576341, Duration(usec):134245541
Size:6303, Duration(usec):839755
Size:17252, Duration(usec):515222
Size:29109, Duration(usec):157399
Size:55982, Duration(usec):2525885
Size:25861, Duration(usec):5166840
Size:62129, Duration(usec):909735
Size:20467, Duration(usec):55906594
Size:37434, Duration(usec):442233
Size:43493, Duration(usec):161984459
Size:42906, Duration(usec):36188749
Size:2350160, Duration(usec):36376806
Size:29660, Duration(usec):2969373
Size:24263, Duration(usec):549989
Size:16241, Duration(usec):3461503
Size:4896, Duration(usec):135075
Size:47151, Duration(usec):2140750
Size:2533, Duration(usec):83144
