Size:56961, Duration(usec):335658
Size:48602, Duration(usec):266716
Size:152517, Duration(usec):998186
Size:48742, Duration(usec):279672
Size:73841, Duration(usec):466810
Size:436987, Duration(usec):2829759
Size:749494, Duration(usec):4971179
Size:21630, Duration(usec):93381
Size:2512219, Duration(usec):16198636
Size:1896962, Duration(usec):12229029
Size:28432, Duration(usec):126275
Size:10478, Duration(usec):9230222
Size:1861328, Duration(usec):11969265
Size:55554, Duration(usec):274252
Size:21740, Duration(usec):100169
Size:4718048, Duration(usec):30653965
Size:592599, Duration(usec):3927008
Size:11302, Duration(usec):35610
Size:1553795, Duration(usec):9857425
Size:74, Duration(usec):163386
Size:4902, Duration(usec):168207
Size:3781362, Duration(usec):25614300
Size:4165940, Duration(usec):27409248
Size:223952, Duration(usec):1319676
Size:21497, Duration(usec):105636
Size:595692, Duration(usec):3806922
Size:535871, Duration(usec):12177315
Size:17730939, Duration(usec):119116743
Size:8851364, Duration(usec):59263969
Size:3898, Duration(usec):167397
Size:4822459, Duration(usec):31752134
Size:527077, Duration(usec):3472960
Size:5576341, Duration(usec):35610113
Size:6303, Duration(usec):18561259
Size:17252, Duration(usec):71848
Size:29109, Duration(usec):280780
Size:55982, Duration(usec):276102
Size:25861, Duration(usec):63427746
Size:62129, Duration(usec):459373
Size:20467, Duration(usec):75207
Size:37434, Duration(usec):149257
Size:43493, Duration(usec):29571510
Size:42906, Duration(usec):226146
Size:2350160, Duration(usec):15955437
Size:29660, Duration(usec):24448104
Size:24263, Duration(usec):214608
Size:16241, Duration(usec):22161545
Size:4896, Duration(usec):18933
Size:47151, Duration(usec):262173
Size:2533, Duration(usec):1841630
