Size:56961, Duration(usec):1468762
Size:48602, Duration(usec):704607
Size:152517, Duration(usec):1473616
Size:48742, Duration(usec):197725
Size:73841, Duration(usec):521665
Size:436987, Duration(usec):2290104
Size:749494, Duration(usec):5687574
Size:21630, Duration(usec):132965
Size:2512219, Duration(usec):25718975
Size:1896962, Duration(usec):7661812
Size:28432, Duration(usec):168218
Size:10478, Duration(usec):23368655
Size:1861328, Duration(usec):17676363
Size:55554, Duration(usec):1288393
Size:21740, Duration(usec):468425
Size:4718048, Duration(usec):45374010
Size:592599, Duration(usec):14121758
Size:11302, Duration(usec):33477
Size:1553795, Duration(usec):22391766
Size:74, Duration(usec):50647
Size:4902, Duration(usec):54237
Size:3781362, Duration(usec):41983309
Size:4165940, Duration(usec):43770123
Size:223952, Duration(usec):23994945
Size:21497, Duration(usec):23502766
Size:595692, Duration(usec):3078168
Size:535871, Duration(usec):39258232
Size:17730939, Duration(usec):158979455
Size:8851364, Duration(usec):101431651
Size:3898, Duration(usec):34417
Size:4822459, Duration(usec):61787517
Size:527077, Duration(usec):8096938
Size:5576341, Duration(usec):78425481
Size:6303, Duration(usec):57510154
Size:17252, Duration(usec):2483679
Size:29109, Duration(usec):209404
Size:55982, Duration(usec):5154327
Size:25861, Duration(usec):140431119
Size:62129, Duration(usec):168761
Size:20467, Duration(usec):65396408
Size:37434, Duration(usec):43610087
Size:43493, Duration(usec):129311607
Size:42906, Duration(usec):77648870
Size:2350160, Duration(usec):23704219
Size:29660, Duration(usec):127653263
Size:24263, Duration(usec):4106042
Size:16241, Duration(usec):126885920
Size:4896, Duration(usec):242850
Size:47151, Duration(usec):2341321
Size:2533, Duration(usec):120145101
