Size:56961, Duration(usec):801995
Size:48602, Duration(usec):1000197
Size:152517, Duration(usec):1048454
Size:48742, Duration(usec):1213947
Size:73841, Duration(usec):2396293
Size:436987, Duration(usec):1991998
Size:749494, Duration(usec):12543029
Size:21630, Duration(usec):185461
Size:2512219, Duration(usec):47319689
Size:1896962, Duration(usec):38314265
Size:28432, Duration(usec):132204
Size:10478, Duration(usec):40276866
Size:1861328, Duration(usec):31314351
Size:55554, Duration(usec):60146
Size:21740, Duration(usec):52965
Size:4718048, Duration(usec):95923938
Size:592599, Duration(usec):17712953
Size:11302, Duration(usec):5665990
Size:1553795, Duration(usec):19634766
Size:74, Duration(usec):150902
Size:4902, Duration(usec):180723
Size:3781362, Duration(usec):26684555
Size:4165940, Duration(usec):741940646
Size:223952, Duration(usec):22989006
Size:21497, Duration(usec):23576233
Size:595692, Duration(usec):7226616
Size:535871, Duration(usec):14255811
Size:17730939, Duration(usec):503783008
Size:8851364, Duration(usec):57508726
Size:3898, Duration(usec):354320
Size:4822459, Duration(usec):596850356
Size:527077, Duration(usec):13093934
Size:5576341, Duration(usec):792421079
Size:6303, Duration(usec):1527101
Size:17252, Duration(usec):171981
Size:29109, Duration(usec):898156
Size:55982, Duration(usec):6750487
Size:25861, Duration(usec):1155518
Size:62129, Duration(usec):5917601
Size:20467, Duration(usec):753272320
Size:37434, Duration(usec):540762166
Size:43493, Duration(usec):414292258
Size:42906, Duration(usec):263095
Size:2350160, Duration(usec):573316284
Size:29660, Duration(usec):80482180
Size:24263, Duration(usec):622852849
Size:16241, Duration(usec):78081176
Size:4896, Duration(usec):63309018
Size:47151, Duration(usec):72790535
Size:2533, Duration(usec):57754286
