Size:56961, Duration(usec):2126250
Size:48602, Duration(usec):4240019
Size:152517, Duration(usec):1066633
Size:48742, Duration(usec):252682
Size:73841, Duration(usec):4121047
Size:436987, Duration(usec):16660079
Size:749494, Duration(usec):8246211
Size:21630, Duration(usec):70179
Size:2512219, Duration(usec):40566637
Size:1896962, Duration(usec):41867153
Size:28432, Duration(usec):86831
Size:10478, Duration(usec):33516220
Size:1861328, Duration(usec):38656102
Size:55554, Duration(usec):220289
Size:21740, Duration(usec):147272
Size:4718048, Duration(usec):85349694
Size:592599, Duration(usec):20022448
Size:11302, Duration(usec):3950224
Size:1553795, Duration(usec):10499124
Size:74, Duration(usec):200490
Size:4902, Duration(usec):195070
Size:3781362, Duration(usec):55678707
Size:4165940, Duration(usec):433770788
Size:223952, Duration(usec):5456472
Size:21497, Duration(usec):3962931
Size:595692, Duration(usec):17660860
Size:535871, Duration(usec):9488834
Size:17730939, Duration(usec):438602679
Size:8851364, Duration(usec):370967482
Size:3898, Duration(usec):557582
Size:4822459, Duration(usec):61618076
Size:527077, Duration(usec):3787523
Size:5576341, Duration(usec):369601123
Size:6303, Duration(usec):3517938
Size:17252, Duration(usec):216224
Size:29109, Duration(usec):1676319
Size:55982, Duration(usec):5880102
Size:25861, Duration(usec):572533
Size:62129, Duration(usec):774424
Size:20467, Duration(usec):330443080
Size:37434, Duration(usec):5598161
Size:43493, Duration(usec):348830313
Size:42906, Duration(usec):299338050
Size:2350160, Duration(usec):107795780
Size:29660, Duration(usec):96775031
Size:24263, Duration(usec):314751319
Size:16241, Duration(usec):94408339
Size:4896, Duration(usec):44892566
Size:47151, Duration(usec):73262475
Size:2533, Duration(usec):74081419
