Size:56961, Duration(usec):879088
Size:48602, Duration(usec):762249
Size:152517, Duration(usec):4084576
Size:48742, Duration(usec):207448
Size:73841, Duration(usec):2129750
Size:436987, Duration(usec):954140
Size:749494, Duration(usec):15844750
Size:21630, Duration(usec):1088382
Size:2512219, Duration(usec):68419874
Size:1896962, Duration(usec):22281280
Size:28432, Duration(usec):736770
Size:10478, Duration(usec):66657090
Size:1861328, Duration(usec):30046834
Size:55554, Duration(usec):88964
Size:21740, Duration(usec):36721
Size:4718048, Duration(usec):91227333
Size:592599, Duration(usec):36515082
Size:11302, Duration(usec):10833702
Size:1553795, Duration(usec):31391760
Size:74, Duration(usec):14203
Size:4902, Duration(usec):47363850
Size:3781362, Duration(usec):81210005
Size:4165940, Duration(usec):10965249
Size:223952, Duration(usec):77353743
Size:21497, Duration(usec):76974602
Size:595692, Duration(usec):5032713
Size:535871, Duration(usec):82669319
Size:17730939, Duration(usec):185882882
Size:8851364, Duration(usec):139572656
Size:3898, Duration(usec):119027
Size:4822459, Duration(usec):97739545
Size:527077, Duration(usec):17334200
Size:5576341, Duration(usec):93456645
Size:6303, Duration(usec):94433861
Size:17252, Duration(usec):13972131
Size:29109, Duration(usec):232830
Size:55982, Duration(usec):15798969
Size:25861, Duration(usec):171994680
Size:62129, Duration(usec):57506151
Size:20467, Duration(usec):83661102
Size:37434, Duration(usec):83875832
Size:43493, Duration(usec):163723671
Size:42906, Duration(usec):122230361
Size:2350160, Duration(usec):68740590
Size:29660, Duration(usec):162882874
Size:24263, Duration(usec):37345
Size:16241, Duration(usec):162294492
Size:4896, Duration(usec):3540217
Size:47151, Duration(usec):4502492
Size:2533, Duration(usec):157212580
