Size:56961, Duration(usec):199993
Size:48602, Duration(usec):132374
Size:152517, Duration(usec):797466
Size:48742, Duration(usec):134176
Size:73841, Duration(usec):333405
Size:436987, Duration(usec):2649028
Size:749494, Duration(usec):4756578
Size:21630, Duration(usec):34395
Size:2512219, Duration(usec):16584856
Size:1896962, Duration(usec):12552602
Size:28432, Duration(usec):52145
Size:10478, Duration(usec):15585019
Size:1861328, Duration(usec):12019331
Size:55554, Duration(usec):246674
Size:21740, Duration(usec):75545
Size:4718048, Duration(usec):32361055
Size:592599, Duration(usec):12373866
Size:11302, Duration(usec):6003549
Size:1553795, Duration(usec):10219024
Size:74, Duration(usec):17960
Size:4902, Duration(usec):4567580
Size:3781362, Duration(usec):26147208
Size:4165940, Duration(usec):27054310
Size:223952, Duration(usec):24028120
Size:21497, Duration(usec):23843274
Size:595692, Duration(usec):3902429
Size:535871, Duration(usec):26959064
Size:17730939, Duration(usec):117275342
Size:8851364, Duration(usec):80004711
Size:3898, Duration(usec):58278
Size:4822459, Duration(usec):32502130
Size:527077, Duration(usec):3399574
Size:5576341, Duration(usec):37648383
Size:6303, Duration(usec):30610232
Size:17252, Duration(usec):969592
Size:29109, Duration(usec):115975
Size:55982, Duration(usec):267722
Size:25861, Duration(usec):109527053
Size:62129, Duration(usec):13298748
Size:20467, Duration(usec):32081068
Size:37434, Duration(usec):24576580
Size:43493, Duration(usec):104866329
Size:42906, Duration(usec):69860829
Size:2350160, Duration(usec):23807779
Size:29660, Duration(usec):104283025
Size:24263, Duration(usec):10301351
Size:16241, Duration(usec):103947485
Size:4896, Duration(usec):94055
Size:47151, Duration(usec):194770
Size:2533, Duration(usec):101051043
