Size:56961, Duration(usec):309740
Size:48602, Duration(usec):232882
Size:152517, Duration(usec):927584
Size:48742, Duration(usec):223804
Size:73841, Duration(usec):422560
Size:436987, Duration(usec):2879223
Size:749494, Duration(usec):5007436
Size:21630, Duration(usec):82761
Size:2512219, Duration(usec):16597728
Size:1896962, Duration(usec):16591296
Size:28432, Duration(usec):119183
Size:10478, Duration(usec):15953655
Size:1861328, Duration(usec):12167790
Size:55554, Duration(usec):634636
Size:21740, Duration(usec):469251
Size:4718048, Duration(usec):24256726
Size:592599, Duration(usec):13917746
Size:11302, Duration(usec):12021975
Size:1553795, Duration(usec):10669234
Size:74, Duration(usec):27236
Size:4902, Duration(usec):8251174
Size:3781362, Duration(usec):28283722
Size:4165940, Duration(usec):27106912
Size:223952, Duration(usec):18605573
Size:21497, Duration(usec):18643944
Size:595692, Duration(usec):8574068
Size:535871, Duration(usec):30377480
Size:17730939, Duration(usec):124262864
Size:8851364, Duration(usec):83364097
Size:3898, Duration(usec):74213
Size:4822459, Duration(usec):35224016
Size:527077, Duration(usec):4182146
Size:5576341, Duration(usec):40622419
Size:6303, Duration(usec):33901931
Size:17252, Duration(usec):2465125
Size:29109, Duration(usec):1976276
Size:55982, Duration(usec):1538922
Size:25861, Duration(usec):118711452
Size:62129, Duration(usec):11213544
Size:20467, Duration(usec):36719030
Size:37434, Duration(usec):30013682
Size:43493, Duration(usec):115335186
Size:42906, Duration(usec):76230435
Size:2350160, Duration(usec):24310012
Size:29660, Duration(usec):114841750
Size:24263, Duration(usec):15540174
Size:16241, Duration(usec):114616717
Size:4896, Duration(usec):316186
Size:47151, Duration(usec):444349
Size:2533, Duration(usec):112583771
