Size:56961, Duration(usec):589563
Size:48602, Duration(usec):197972
Size:152517, Duration(usec):1432010
Size:48742, Duration(usec):156887
Size:73841, Duration(usec):598503
Size:436987, Duration(usec):5074299
Size:749494, Duration(usec):6322266
Size:21630, Duration(usec):165947
Size:2512219, Duration(usec):26808055
Size:1896962, Duration(usec):19838902
Size:28432, Duration(usec):256871
Size:10478, Duration(usec):26141010
Size:1861328, Duration(usec):9177062
Size:55554, Duration(usec):1793123
Size:21740, Duration(usec):1624312
Size:4718048, Duration(usec):49366148
Size:592599, Duration(usec):9746699
Size:11302, Duration(usec):14132601
Size:1553795, Duration(usec):17703353
Size:74, Duration(usec):76243
Size:4902, Duration(usec):16531810
Size:3781362, Duration(usec):41996241
Size:4165940, Duration(usec):38934324
Size:223952, Duration(usec):42328213
Size:21497, Duration(usec):42597790
Size:595692, Duration(usec):10742399
Size:535871, Duration(usec):45826445
Size:17730939, Duration(usec):88843356
Size:8851364, Duration(usec):111191076
Size:3898, Duration(usec):82046
Size:4822459, Duration(usec):52427921
Size:527077, Duration(usec):6041983
Size:5576341, Duration(usec):59237474
Size:6303, Duration(usec):50811493
Size:17252, Duration(usec):4284050
Size:29109, Duration(usec):2861153
Size:55982, Duration(usec):3306984
Size:25861, Duration(usec):82035688
Size:62129, Duration(usec):33150594
Size:20467, Duration(usec):54339427
Size:37434, Duration(usec):45529168
Size:43493, Duration(usec):77923653
Size:42906, Duration(usec):102689350
Size:2350160, Duration(usec):47158948
Size:29660, Duration(usec):77395995
Size:24263, Duration(usec):24166559
Size:16241, Duration(usec):77516545
Size:4896, Duration(usec):100095
Size:47151, Duration(usec):483089
Size:2533, Duration(usec):74975473
